,pid,word,simplicity,complexity,gid,sentence,category,complex_annotation_count,complex_annotators,label
34812,secwvigenp1,अखंड,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34813,secwvigenp1,अखंडित,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34814,secwvigenp1,अखण्ड,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34815,secwvigenp1,अखण्डित,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34816,secwvigenp1,अग,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34817,secwvigenp1,अगटना,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34818,secwvigenp1,अगतिक,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34819,secwvigenp1,अचर,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34820,secwvigenp1,अचल,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34821,secwvigenp1,अंजरपंजर,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34822,secwvigenp1,अंजल,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34823,secwvigenp1,अंजलि,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34824,secwvigenp1,अंजलिपुट,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34825,secwvigenp1,अँजली,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34826,secwvigenp1,अंजली,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34827,secwvigenp1,अँजुरी,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34828,secwvigenp1,अंजुरी,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34829,secwvigenp1,अंजुल,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34830,secwvigenp1,अंजुली,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34831,secwvigenp1,अञ्जरपञ्जर,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34832,secwvigenp1,अञ्जलि,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34833,secwvigenp1,अटल,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34834,secwvigenp1,अडिग,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34835,secwvigenp1,अडोल,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34836,secwvigenp1,अंतर्ग्रहण,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34837,secwvigenp1,अंतर्भाव,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34838,secwvigenp1,अतिकाल,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34839,secwvigenp1,अतिवेला,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34840,secwvigenp1,अतुराई,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34841,secwvigenp1,अदम,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34842,secwvigenp1,अधिजनन,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34843,secwvigenp1,अधिष्ठान,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34844,secwvigenp1,अधीरज,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34845,secwvigenp1,अधीरता,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34846,secwvigenp1,अधृति,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34847,secwvigenp1,अधैर्य,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34848,secwvigenp1,अध्यवसान,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34849,secwvigenp1,अनंतरित,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34850,secwvigenp1,अनन्तरित,3,1,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34851,secwvigenp1,अनपाय,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34852,secwvigenp1,अनपायी,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34853,secwvigenp1,अनवस्थित,3,1,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34854,secwvigenp1,अनाचरण,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34855,secwvigenp1,अनाचार,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34856,secwvigenp1,अनिष्पत्ति,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34857,secwvigenp1,अनुज्ञापन,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34858,secwvigenp1,अनुज्ञापन,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34859,secwvigenp1,अनुदैर्ध्य,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34860,secwvigenp1,अनुबंध,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34861,secwvigenp1,अनुबन्ध,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34862,secwvigenp1,अनुशंसा,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34863,secwvigenp1,अनुहरिया,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34864,secwvigenp1,अनुहार,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34865,secwvigenp1,अनून,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34866,secwvigenp1,अन्तर्भाव,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34867,secwvigenp1,अपकरण,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34868,secwvigenp1,अपघात,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34869,secwvigenp1,अपचायित,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34870,secwvigenp1,अपचार,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34871,secwvigenp1,अपचाल,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34872,secwvigenp1,अपज्ञान,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34873,secwvigenp1,अपदेश,5,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
34874,secwvigenp1,अपन्हुति,4,0,7,"इसके बावजूद अमिताभ ने इस मुद्दे पर कुछ भी कहने से इंकार कर दिया  ।
",wikipedia,0,,
