,pid,word,simplicity,complexity,gid,sentence,category,complex_annotation_count,complex_annotators,label
11716,fcwoigurp1,अकुताई,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11717,fcwoigurp1,अकुलाई,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11718,fcwoigurp1,अनेकता,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11719,fcwoigurp1,अनेकत्व,3,1,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11720,fcwoigurp1,अयुष,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11721,fcwoigurp1,अवस्था,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11722,fcwoigurp1,आँख,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11723,fcwoigurp1,आंख,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11724,fcwoigurp1,आयु,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11725,fcwoigurp1,आयुर्बल,2,1,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11726,fcwoigurp1,आयुष,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11727,fcwoigurp1,आयुष्य,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11728,fcwoigurp1,आलोक,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11729,fcwoigurp1,आसुति,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11730,fcwoigurp1,ईक्षा,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11731,fcwoigurp1,उकताई,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11732,fcwoigurp1,उकताहट,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11733,fcwoigurp1,उच्चाट,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11734,fcwoigurp1,उमर,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11735,fcwoigurp1,उमररसीद,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
11736,fcwoigurp1,उम्र,5,0,4,"सांस्कृतिक वैविध्य हमारी संस्कृति का सौंदर्य है और उन वैविध्यों में आंतरिक ऐक्य इसकी अनुपम अतुल्य विशिष्टता है  ।
",twitter,0,,
