,pid,word,simplicity,complexity,gid,sentence,category,complex_annotation_count,complex_annotators,label
53734,tcwwigop1,अग,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53735,tcwwigop1,अगास,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53736,tcwwigop1,अघ्रिप,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53737,tcwwigop1,अंजल,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53738,tcwwigop1,अंजलि,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53739,tcwwigop1,अंजलिपुट,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53740,tcwwigop1,अँजली,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53741,tcwwigop1,अंजली,3,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53742,tcwwigop1,अँजुरी,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53743,tcwwigop1,अंजुरी,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53744,tcwwigop1,अंजुल,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53745,tcwwigop1,अंजुली,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53746,tcwwigop1,अञ्जलि,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53747,tcwwigop1,अंतःकरण,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53748,tcwwigop1,अंतर,3,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53749,tcwwigop1,अंतस्,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53750,tcwwigop1,अधर,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53751,tcwwigop1,अनु,2,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53752,tcwwigop1,अनुसंधान,4,0,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53753,tcwwigop1,अनेकता,5,0,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53754,tcwwigop1,अनेकत्व,4,0,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53755,tcwwigop1,अनोकह,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53756,tcwwigop1,अन्तःकरण,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53757,tcwwigop1,अन्तर,5,0,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53758,tcwwigop1,अन्तस्,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53759,tcwwigop1,अन्वीक्षण,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53760,tcwwigop1,अन्वेषण,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
53761,tcwwigop1,अन्वेषणा,1,1,2,"सूर्य के वायुमण्डल में चाँदी लोहा सीसा राँगा जस्ता एलुमीनम सोडियम पोटासियम कार्बन अंगारक हाइड्रोजन आदि 36 मूल द्रव्यों का होना स्थिर किया गया है  ।
",vimarsh,0,,
