,pid,word,simplicity,complexity,gid,sentence,category,complex_annotation_count,complex_annotators,label
40728,sicwxteigenp1,अंकुश,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40729,sicwxteigenp1,अकेला,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40730,sicwxteigenp1,अखरा,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40731,sicwxteigenp1,अग्निवर्धक,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40732,sicwxteigenp1,अच्युत,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40733,sicwxteigenp1,अजय,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40734,sicwxteigenp1,अजै,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40735,sicwxteigenp1,अजोड़,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40736,sicwxteigenp1,अतुल,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40737,sicwxteigenp1,अतुलनीय,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40738,sicwxteigenp1,अतुलित,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40739,sicwxteigenp1,अद्वितीय,1,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40740,sicwxteigenp1,अद्वैत,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40741,sicwxteigenp1,अधिज,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40742,sicwxteigenp1,अंधु,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40743,sicwxteigenp1,अनंतजित्,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40744,sicwxteigenp1,अनन्तजित्,2,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40745,sicwxteigenp1,अनन्यसाधारण,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40746,sicwxteigenp1,अनभिभव,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40747,sicwxteigenp1,अनिष्पत्ति,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40748,sicwxteigenp1,अनुग,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40749,sicwxteigenp1,अनुचर,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40750,sicwxteigenp1,अनुचरी,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40751,sicwxteigenp1,अनुचारक,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40752,sicwxteigenp1,अनुचारी,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40753,sicwxteigenp1,अनुत्तम,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40754,sicwxteigenp1,अनुपम,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40755,sicwxteigenp1,अनुपमा,2,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40756,sicwxteigenp1,अनुपमित,2,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40757,sicwxteigenp1,अनुपमेय,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40758,sicwxteigenp1,अनुयायी,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40759,sicwxteigenp1,अनुसार,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40760,sicwxteigenp1,अनोखा,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40761,sicwxteigenp1,अन्धु,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40762,sicwxteigenp1,अन्ना,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40763,sicwxteigenp1,अपूर्व,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40764,sicwxteigenp1,अप्रकृत,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40765,sicwxteigenp1,अप्रतिम,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40766,sicwxteigenp1,अप्रतिमान,2,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40767,sicwxteigenp1,अप्रतिरूप,2,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40768,sicwxteigenp1,अप्रतुल,2,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40769,sicwxteigenp1,अप्रवासी,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40770,sicwxteigenp1,अभिख्यात,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40771,sicwxteigenp1,अभिचर,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40772,sicwxteigenp1,अभिभव,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40773,sicwxteigenp1,अभिषंग,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40774,sicwxteigenp1,अभिषङ्ग,2,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40775,sicwxteigenp1,अभिसर,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40776,sicwxteigenp1,अभिसारिणी,1,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40777,sicwxteigenp1,अभिसारी,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40778,sicwxteigenp1,अभीष्ट,2,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40779,sicwxteigenp1,अभूत,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40780,sicwxteigenp1,अम,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40781,sicwxteigenp1,अयाथार्थिक,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40782,sicwxteigenp1,अयोग,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40783,sicwxteigenp1,अरभक,5,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40784,sicwxteigenp1,अरिकेशी,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40785,sicwxteigenp1,अरिष्ट,2,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40786,sicwxteigenp1,अर्थव्यवस्था,3,1,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
40787,sicwxteigenp1,अर्थापन,4,0,16,"अपने से ऊँची जाति का लड़का स्वीकार होने की यह स्थिति दर असल मनु स्मृति के उस सिद्धांत से ही संचालित होती है जिसमें ब्राह्मण क्षत्रिय और वैश्य को अपने और अपने से नीचे के सभी वर्णों की लड़कियों से शादी करने की छूट दी गई है   ।
",vimarsh,0,,
