,pid,word,simplicity,complexity,gid,sentence,category,complex_annotation_count,complex_annotators,label
46203,tcwhrigeep1,अकल,4,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
46204,tcwhrigeep1,अक़ल,5,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
46205,tcwhrigeep1,अक्ल,4,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
46206,tcwhrigeep1,अक़्ल,4,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
46207,tcwhrigeep1,अग,5,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
46208,tcwhrigeep1,अगोचर,4,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
46209,tcwhrigeep1,अघ्रिप,5,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
46210,tcwhrigeep1,अजय,4,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
46211,tcwhrigeep1,अजै,5,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
46212,tcwhrigeep1,अटकर,4,0,3,"हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ,  हम बैठे हाथी पर हाथी हल्लम हल्लम  ,  लंबी लंबी सूँड़ फटाफट फट्टर फट्टर  ,  लंबे लंबे दाँत खटाखट खट्टर खट्टर  ,  भारी भारी मूँड़ मटकता झम्मम झम्मम   ,  हल्लम हल्लम हौदा हाथी चल्लम चल्लम  ।
",baal sahitya,0,,
