id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
965,उपेक्षा,7,1,24,24.0,3,4,8,8.0,0,0.0,1,3,0
966,बेक़द्री,8,2,88,44.0,4,4,24,12.0,6,3.0,1,2,1
967,बेक़दरी,7,2,88,44.0,4,3,24,12.0,6,3.0,0,2,1
968,बेकदरी,6,2,88,44.0,4,2,24,12.0,6,3.0,0,3,1
969,बेकद्री,7,2,88,44.0,4,3,24,12.0,6,3.0,1,3,1
970,नजरंदाजी,8,1,24,24.0,5,3,8,8.0,0,0.0,0,5,0
971,नज़रंदाज़ी,10,1,24,24.0,5,5,8,8.0,0,0.0,0,3,0
972,नजरन्दाजी,9,1,24,24.0,6,3,8,8.0,0,0.0,1,5,0
973,नज़रन्दाज़ी,11,1,24,24.0,6,5,8,8.0,0,0.0,1,3,0
974,हिक़ारत,7,3,103,34.333333333333336,4,3,40,13.333333333333334,6,2.0,0,3,0
975,हिकारत,6,3,103,34.333333333333336,4,2,40,13.333333333333334,6,2.0,0,3,0
976,हक़ारत,6,3,103,34.333333333333336,4,2,40,13.333333333333334,6,2.0,0,3,0
977,हकारत,5,3,103,34.333333333333336,4,1,40,13.333333333333334,6,2.0,0,3,0
978,लंघना,5,1,24,24.0,3,2,8,8.0,0,0.0,0,2,0
979,लङ्घना,6,1,24,24.0,4,2,8,8.0,0,0.0,1,2,0
980,निष्कृति,8,4,38,9.5,4,4,49,12.25,1,0.25,1,3,0
