id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1516,सम्पुट,6,6,50,8.333333333333334,4,2,60,10.0,184,30.666666666666668,1,2,1
1517,अंजलि,5,2,26,13.0,2,3,22,11.0,2,1.0,0,2,1
1518,अंजली,5,2,26,13.0,2,3,22,11.0,2,1.0,0,2,1
1519,करपात्र,7,1,14,14.0,5,2,11,11.0,2,2.0,1,4,1
1520,अंजुली,6,2,26,13.0,2,4,22,11.0,2,1.0,0,3,1
1521,अञ्जलि,6,2,26,13.0,3,3,22,11.0,2,1.0,1,2,1
1522,संपुट,5,6,50,8.333333333333334,3,2,60,10.0,184,30.666666666666668,0,2,1
1523,अंजल,4,2,26,13.0,2,2,22,11.0,2,1.0,0,2,1
1524,अंजुल,5,2,26,13.0,2,3,22,11.0,2,1.0,0,2,1
1525,अँजुरी,6,2,26,13.0,2,4,22,11.0,2,1.0,0,3,1
1526,अंजुरी,6,2,26,13.0,2,4,22,11.0,2,1.0,0,3,1
1527,अँजली,5,2,26,13.0,2,3,22,11.0,2,1.0,0,2,1
1528,अंजलिपुट,8,1,14,14.0,4,4,11,11.0,2,2.0,0,4,1
1529,पात्र,5,5,38,7.6,3,2,54,10.8,437,87.4,1,2,1
1530,आधार,4,8,73,9.125,2,2,67,8.375,199,24.875,0,2,1
1531,आधान,4,4,37,9.25,2,2,46,11.5,171,42.75,0,2,1
1532,शफरुक,5,1,11,11.0,4,1,6,6.0,165,165.0,0,3,1
1533,आस्पद,5,6,58,9.666666666666666,3,2,53,8.833333333333334,1012,168.66666666666666,1,2,1
1534,कोश,3,14,114,8.142857142857142,2,1,135,9.642857142857142,214,15.285714285714286,0,1,1
1535,कोष,3,14,114,8.142857142857142,2,1,135,9.642857142857142,214,15.285714285714286,0,1,1
1536,कंटेनर,6,1,11,11.0,4,2,6,6.0,165,165.0,0,3,0
1537,कन्टेनर,7,1,11,11.0,5,2,6,6.0,165,165.0,1,3,1
1538,दोना,4,1,7,7.0,2,2,11,11.0,2,2.0,0,2,1
1539,पुटी,4,2,9,4.5,2,2,22,11.0,2,1.0,0,2,1
1540,दौना,4,2,21,10.5,2,2,13,6.5,2,1.0,0,2,1
1541,द्रोण,5,4,17,4.25,3,2,47,11.75,2,0.5,1,2,1
1542,पत्रपुट,7,1,7,7.0,5,2,11,11.0,2,2.0,1,3,1
1543,डिब्बा,6,3,15,5.0,3,3,24,8.0,23,7.666666666666667,1,2,0
1544,डब्बा,5,2,12,6.0,3,2,14,7.0,15,7.5,1,2,1
