id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
14154,सोटा,4,1,12,12.0,2,2,7,7.0,12,12.0,0,2,0
14155,डंडा,4,2,16,8.0,2,2,17,8.5,32,16.0,0,2,0
14156,लाठी,4,2,15,7.5,2,2,16,8.0,12,6.0,0,2,0
14157,सोंटा,5,2,13,6.5,2,3,11,5.5,12,6.0,0,2,0
14158,डंड,3,4,35,8.75,2,1,38,9.5,37,9.25,0,1,0
14159,चोब,3,4,20,5.0,2,1,35,8.75,12,3.0,0,1,0
14160,डण्डा,5,2,16,8.0,3,2,17,8.5,32,16.0,1,2,0
14161,डण्ड,4,4,35,8.75,3,1,38,9.5,37,9.25,1,1,0
14162,दण्ड,4,8,58,7.25,3,1,132,16.5,73,9.125,1,1,0
14163,दंड,3,8,58,7.25,2,1,132,16.5,73,9.125,0,1,0
14164,असा,3,2,16,8.0,1,2,19,9.5,12,6.0,0,2,0
