id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12065,रसोई,4,5,42,8.4,2,2,75,15.0,51,10.2,0,2,0
12066,अशन,3,5,53,10.6,2,1,103,20.6,61,12.2,0,2,0
12067,असन,3,1,12,12.0,2,1,18,18.0,51,51.0,0,2,0
12068,रोटी,4,3,16,5.333333333333333,2,2,49,16.333333333333332,88,29.333333333333332,0,2,0
12069,डाइट,4,2,15,7.5,2,2,30,15.0,51,25.5,0,1,0
12070,जेवन,4,1,12,12.0,3,1,18,18.0,51,51.0,0,2,0
12071,रसोईघर,6,1,15,15.0,4,2,20,20.0,0,0.0,0,3,0
12072,चौका,4,5,25,5.0,2,2,29,5.8,1,0.2,0,2,0
12073,रसोईगृह,7,1,15,15.0,4,3,20,20.0,0,0.0,0,3,0
12074,पाकशाला,7,1,15,15.0,4,3,20,20.0,0,0.0,0,4,0
12075,बावर्चीख़ाना,12,1,15,15.0,6,6,20,20.0,0,0.0,1,5,0
12076,भोजनालय,7,3,30,10.0,5,2,37,12.333333333333334,3,1.0,0,4,0
12077,भोजनगृह,7,3,21,7.0,5,2,29,9.666666666666666,0,0.0,0,4,0
12078,पाकागार,7,1,15,15.0,4,3,20,20.0,0,0.0,0,3,0
12079,महानस,5,1,15,15.0,4,1,20,20.0,0,0.0,0,3,0
12080,रसवती,5,2,16,8.0,4,1,23,11.5,0,0.0,0,3,0
12081,पचनागार,7,1,15,15.0,5,2,20,20.0,0,0.0,0,4,0
12082,भक्तशाला,8,2,16,8.0,5,3,26,13.0,0,0.0,1,4,0
12083,पाकक्रिया,9,1,11,11.0,5,4,8,8.0,0,0.0,1,4,0
12084,पाककला,6,1,11,11.0,4,2,8,8.0,0,0.0,0,3,0
12085,पाककर्म,7,2,24,12.0,5,2,9,4.5,0,0.0,1,3,0
12086,रँधाई,5,1,11,11.0,2,3,8,8.0,0,0.0,0,2,0
12087,पकाना,5,1,11,11.0,3,2,8,8.0,0,0.0,0,3,0
