id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2398,सत्र,4,4,19,4.75,3,1,48,12.0,68,17.0,1,2,0
2399,सेशन,4,2,5,2.5,3,1,21,10.5,0,0.0,0,2,0
2400,यज्ञ,4,1,12,12.0,3,1,13,13.0,68,68.0,1,1,0
2401,याग,3,1,12,12.0,2,1,13,13.0,68,68.0,0,1,0
2402,मख,2,1,12,12.0,2,0,13,13.0,68,68.0,0,1,0
2403,अध्वर,5,1,12,12.0,3,2,13,13.0,68,68.0,1,2,0
2404,यूपध्वज,7,1,12,12.0,5,2,13,13.0,68,68.0,1,3,0
2405,इष्टि,5,3,111,37.0,2,3,37,12.333333333333334,143,47.666666666666664,1,2,0
2406,वाज,3,10,194,19.4,2,1,90,9.0,1032,103.2,0,1,1
2407,ऋत,2,5,97,19.4,1,1,58,11.6,120,24.0,0,1,1
2408,वर्हा,5,4,139,34.75,3,2,71,17.75,147,36.75,1,2,0
2409,आहव,3,3,49,16.333333333333332,2,1,41,13.666666666666666,109,36.333333333333336,0,2,0
2410,इज्या,5,1,12,12.0,2,3,13,13.0,68,68.0,1,2,0
2411,लंगर,4,15,82,5.466666666666667,3,1,141,9.4,15,1.0,0,2,0
