id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2902,तप,2,4,38,9.5,2,0,76,19.0,32,8.0,0,1,0
2903,तपस्या,6,2,17,8.5,4,2,28,14.0,6,3.0,1,3,0
2904,तपश्चर्या,9,1,9,9.0,6,3,12,12.0,0,0.0,2,4,0
2905,तपोव्रत,7,1,9,9.0,5,2,12,12.0,0,0.0,1,3,0
2906,तपस,3,4,181,45.25,3,0,35,8.75,673,168.25,0,2,0
2907,तपश्चरण,7,1,9,9.0,6,1,12,12.0,0,0.0,1,4,0
2908,तपसा,4,2,21,10.5,3,1,43,21.5,0,0.0,0,2,0
2909,साधना,5,3,12,4.0,3,2,52,17.333333333333332,6,2.0,0,2,0
2910,अध्यवसाय,8,2,14,7.0,5,3,25,12.5,6,3.0,1,5,0
2911,तक़रीब,6,3,24,8.0,4,2,36,12.0,10,3.3333333333333335,0,2,0
2912,तकरीब,5,3,24,8.0,4,1,36,12.0,10,3.3333333333333335,0,3,0
2913,गर्मी,5,6,83,13.833333333333334,3,2,95,15.833333333333334,32,5.333333333333333,1,2,0
2914,गरमी,4,6,83,13.833333333333334,3,1,95,15.833333333333334,32,5.333333333333333,0,2,1
2915,ग्रीष्मऋतु,10,1,14,14.0,5,5,24,24.0,0,0.0,2,4,0
2916,ग्रीष्मकाल,10,1,14,14.0,6,4,24,24.0,0,0.0,2,4,0
2917,ग्रीष्म,7,1,14,14.0,4,3,24,24.0,0,0.0,2,2,0
2918,निदाघ,5,3,21,7.0,3,2,29,9.666666666666666,0,0.0,0,2,0
2919,निदाघकाल,8,1,14,14.0,5,3,24,24.0,0,0.0,0,4,0
2920,शुचि,4,6,226,37.666666666666664,2,2,53,8.833333333333334,99,16.5,0,2,0
2921,अवदाध,5,2,20,10.0,3,2,26,13.0,0,0.0,0,3,0
2922,बुखार,5,1,7,7.0,3,2,24,24.0,26,26.0,0,2,0
2923,ज्वर,4,1,7,7.0,3,1,24,24.0,26,26.0,1,2,0
2924,जर,2,1,7,7.0,2,0,24,24.0,26,26.0,0,1,0
2925,ताप,3,4,45,11.25,2,1,57,14.25,53,13.25,0,1,0
2926,त्रिपाद,7,2,121,60.5,4,3,38,19.0,180,90.0,1,3,0
2927,आतप,3,4,42,10.5,2,1,43,10.75,53,13.25,0,2,0
