id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8364,उद्यान,6,3,28,9.333333333333334,3,3,28,9.333333333333334,59,19.666666666666668,1,2,0
8365,बगीचा,5,2,26,13.0,3,2,18,9.0,55,27.5,0,3,0
8366,बाग,3,3,40,13.333333333333334,2,1,24,8.0,55,18.333333333333332,0,1,0
8367,बाग़,4,4,56,14.0,2,2,38,9.5,110,27.5,0,1,0
8368,बग़ीचा,6,2,26,13.0,3,3,18,9.0,55,27.5,0,3,0
8369,बगिया,5,2,26,13.0,3,2,18,9.0,55,27.5,0,3,0
8370,वाटिका,6,2,26,13.0,3,3,18,9.0,55,27.5,0,3,0
8371,बाग़ीचा,7,2,26,13.0,3,4,18,9.0,55,27.5,0,3,0
8372,उपवन,4,3,28,9.333333333333334,3,1,40,13.333333333333334,55,18.333333333333332,0,3,0
8373,अपवन,4,2,18,9.0,3,1,36,18.0,55,27.5,0,3,0
8374,पार्क,5,6,33,5.5,3,2,77,12.833333333333334,64,10.666666666666666,1,1,0
8375,बाड़ी,5,2,17,8.5,2,3,30,15.0,55,27.5,0,2,0
