id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1175,चपत,3,3,18,6.0,3,0,39,13.0,0,0.0,0,2,0
1176,टपली,4,1,2,2.0,3,1,13,13.0,0,0.0,0,2,0
1177,थप्पड़,6,1,15,15.0,4,2,13,13.0,0,0.0,1,2,0
1178,तमाचा,5,1,15,15.0,3,2,13,13.0,0,0.0,0,3,0
1179,चाँटा,5,1,15,15.0,2,3,13,13.0,0,0.0,0,2,0
1180,झापड़,5,1,15,15.0,3,2,13,13.0,0,0.0,0,2,0
1181,लप्पड़,6,1,15,15.0,4,2,13,13.0,0,0.0,1,2,0
1182,लफ्फड़,6,1,15,15.0,4,2,13,13.0,0,0.0,1,2,0
1183,झाँपड़,6,1,15,15.0,3,3,13,13.0,0,0.0,0,2,0
1184,हाथ,3,11,45,4.090909090909091,2,1,119,10.818181818181818,15,1.3636363636363635,0,1,0
1185,थपेड़ा,6,3,32,10.666666666666666,3,3,15,5.0,2,0.6666666666666666,0,2,0
1186,चपेटा,5,2,18,9.0,3,2,14,7.0,0,0.0,0,3,0
1187,चपेट,4,4,24,6.0,3,1,30,7.5,0,0.0,0,2,0
1188,तड़ी,4,1,15,15.0,2,2,13,13.0,0,0.0,0,2,0
1189,चटकन,4,2,16,8.0,4,0,34,17.0,0,0.0,0,3,0
1190,चटका,4,8,63,7.875,3,1,75,9.375,8,1.0,0,2,1
