id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12402,टहलूँ,5,2,15,7.5,3,2,16,8.0,11,5.5,0,3,0
12403,सेवा,4,7,26,3.7142857142857144,2,2,61,8.714285714285714,38,5.428571428571429,0,2,0
12404,टहल,3,2,15,7.5,3,0,16,8.0,11,5.5,0,2,0
12405,परिचर्या,8,1,8,8.0,5,3,8,8.0,11,11.0,1,4,0
12406,अवराधन,6,2,36,18.0,4,2,20,10.0,49,24.5,0,4,0
12407,खिदमत,5,2,15,7.5,4,1,16,8.0,11,5.5,0,3,0
12408,ख़िदमत,6,2,15,7.5,4,2,16,8.0,11,5.5,0,3,0
12409,इताअत,5,3,22,7.333333333333333,2,3,11,3.6666666666666665,11,3.6666666666666665,0,2,0
12410,इताति,5,3,22,7.333333333333333,2,3,11,3.6666666666666665,11,3.6666666666666665,0,3,0
12411,नौकरी,5,2,11,5.5,3,2,16,8.0,2,1.0,0,2,0
12412,मुलाज़िमत,9,1,7,7.0,5,4,8,8.0,0,0.0,0,4,0
12413,मुलाजिमत,8,1,7,7.0,5,3,8,8.0,0,0.0,0,4,0
