id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
7929,चाँदनी,6,3,34,11.333333333333334,3,3,65,21.666666666666668,2,0.6666666666666666,0,2,0
7930,ज्योत्स्ना,10,4,88,22.0,5,5,117,29.25,0,0.0,3,3,0
7931,चंद्रप्रभा,10,2,86,43.0,6,4,51,25.5,7,3.5,2,3,0
7932,चन्द्रप्रभा,11,2,86,43.0,7,4,51,25.5,7,3.5,3,3,0
7933,चंद्रिका,8,3,42,14.0,4,4,65,21.666666666666668,0,0.0,1,3,0
7934,कौमुदी,6,1,32,32.0,3,3,49,49.0,0,0.0,0,3,0
7935,मालती,5,7,72,10.285714285714286,3,2,113,16.142857142857142,0,0.0,0,2,0
7936,चन्द्रिका,9,2,36,18.0,5,4,53,26.5,0,0.0,2,3,0
7937,चंदिका,6,1,32,32.0,3,3,49,49.0,0,0.0,0,3,0
7938,चन्दिका,7,1,32,32.0,4,3,49,49.0,0,0.0,1,3,0
7939,ज्योत्सना,9,4,88,22.0,5,4,117,29.25,0,0.0,2,3,0
7940,चंद्रकांति,10,1,32,32.0,5,5,49,49.0,0,0.0,1,4,0
7941,चन्द्रकान्ति,12,1,32,32.0,7,5,49,49.0,0,0.0,3,4,0
7942,चंद्रगोलिका,11,1,32,32.0,6,5,49,49.0,0,0.0,1,5,0
7943,चन्द्रगोलिका,12,1,32,32.0,7,5,49,49.0,0,0.0,2,5,0
7944,चंद्रपुष्पा,11,1,32,32.0,6,5,49,49.0,0,0.0,2,4,0
7945,शशिप्रभा,8,1,32,32.0,5,3,49,49.0,0,0.0,1,3,0
7946,चन्द्रपुष्पा,12,1,32,32.0,7,5,49,49.0,0,0.0,3,4,0
7947,चंद्रज्योत्सना,14,1,32,32.0,8,6,49,49.0,0,0.0,3,4,0
7948,चंद्रज्योत्स्ना,15,1,32,32.0,8,7,49,49.0,0,0.0,4,4,0
7949,चन्द्रज्योत्सना,15,1,32,32.0,9,6,49,49.0,0,0.0,4,4,0
7950,चन्द्रज्योत्स्नाअमृततरंगिणी,27,1,32,32.0,15,12,49,49.0,0,0.0,5,10,0
7951,अमृततरङ्गिणी,12,1,32,32.0,7,5,49,49.0,0,0.0,1,7,0
7952,चंद्रशाला,9,2,35,17.5,5,4,55,27.5,0,0.0,1,4,0
7953,चूला,4,4,50,12.5,2,2,66,16.5,0,0.0,0,2,0
7954,महताब,5,2,35,17.5,4,1,56,28.0,0,0.0,0,3,0
7955,उजाली,5,1,32,32.0,2,3,49,49.0,0,0.0,0,3,0
7956,उजारी,5,2,36,18.0,2,3,60,30.0,0,0.0,0,3,0
7957,उँज्जारी,8,2,36,18.0,3,5,60,30.0,0,0.0,1,3,0
7958,उजियरिया,8,2,42,21.0,4,4,97,48.5,0,0.0,0,5,0
7959,उजियारी,7,2,42,21.0,3,4,97,48.5,0,0.0,0,4,0
