id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2855,अटूट,4,3,34,11.333333333333334,2,2,0,0.0,0,0.0,0,2,0
2856,अटाटूट,6,1,2,2.0,3,3,0,0.0,0,0.0,0,3,0
2857,अभंजनशील,8,1,3,3.0,5,3,0,0.0,0,0.0,0,5,0
2858,अभंजनीय,7,2,8,4.0,4,3,0,0.0,0,0.0,0,5,0
2859,अक्षुण्ण,8,2,65,32.5,4,4,0,0.0,0,0.0,2,2,0
2860,अक्षुण,6,2,65,32.5,3,3,0,0.0,0,0.0,1,2,0
2861,अविभाजित,8,1,29,29.0,4,4,0,0.0,0,0.0,0,4,0
2862,अखंड,4,3,83,27.666666666666668,2,2,0,0.0,0,0.0,0,2,0
2863,अखण्ड,5,3,83,27.666666666666668,3,2,0,0.0,0,0.0,1,2,0
2864,अभग्न,5,1,29,29.0,3,2,0,0.0,0,0.0,1,2,0
2865,अविभक्त,7,4,64,16.0,4,3,0,0.0,0,0.0,1,3,0
2866,अखंडित,6,5,96,19.2,3,3,0,0.0,0,0.0,0,3,0
2867,अखण्डित,7,4,93,23.25,4,3,0,0.0,0,0.0,1,3,0
2868,अभिन्न,6,1,3,3.0,3,3,4,4.0,0,0.0,1,2,0
2869,अखूट,4,1,29,29.0,2,2,0,0.0,0,0.0,0,2,0
2870,अजस्र,5,1,29,29.0,3,2,0,0.0,0,0.0,1,3,0
2871,अनंतरित,7,3,60,20.0,4,3,0,0.0,0,0.0,0,4,0
2872,अनन्तरित,8,3,60,20.0,5,3,0,0.0,0,0.0,1,4,0
2873,अनंतर्हित,9,1,29,29.0,5,4,0,0.0,0,0.0,1,4,0
2874,अनन्तर्हित,10,1,29,29.0,6,4,0,0.0,0,0.0,2,4,0
2875,अनवच्छिन्न,10,2,39,19.5,6,4,0,0.0,0,0.0,2,4,0
2876,अभंग,4,1,1,1.0,2,2,5,5.0,0,0.0,0,2,0
2877,अभङ्ग,5,3,67,22.333333333333332,3,2,0,0.0,0,0.0,1,2,0
2878,अभंगी,5,2,31,15.5,2,3,0,0.0,0,0.0,0,3,0
2879,अभङ्गी,6,2,31,15.5,3,3,0,0.0,0,0.0,1,3,0
2880,अभंजन,5,1,5,5.0,3,2,6,6.0,111,111.0,0,3,0
2881,अभञ्जन,6,1,5,5.0,4,2,6,6.0,111,111.0,1,3,0
2882,अभेदनीय,7,3,43,14.333333333333334,4,3,0,0.0,0,0.0,0,5,0
2883,अविच्छिन्न,10,2,44,22.0,5,5,0,0.0,0,0.0,2,3,0
2884,अविच्छेद,8,1,29,29.0,4,4,0,0.0,0,0.0,1,3,0
2885,अविहड़,6,2,65,32.5,3,3,0,0.0,0,0.0,0,3,0
2886,अविहर,5,2,65,32.5,3,2,0,0.0,0,0.0,0,3,0
