id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
5423,खोह,3,1,12,12.0,2,1,14,14.0,9,9.0,0,1,0
5424,गुफा,4,2,13,6.5,2,2,32,16.0,9,4.5,0,2,0
5425,गुहा,4,1,12,12.0,2,2,14,14.0,9,9.0,0,2,0
5426,कंदरा,5,1,12,12.0,3,2,14,14.0,9,9.0,0,2,0
5427,कन्दरा,6,1,12,12.0,4,2,14,14.0,9,9.0,1,2,0
5428,गह्वर,5,2,15,7.5,4,1,54,27.0,9,4.5,1,2,0
5429,कंदर,4,1,12,12.0,3,1,14,14.0,9,9.0,0,2,0
5430,कन्दर,5,1,12,12.0,4,1,14,14.0,9,9.0,1,2,0
5431,दरी,3,2,13,6.5,2,1,19,9.5,10,5.0,0,1,0
5432,पृथ्वीगृह,9,1,12,12.0,5,4,14,14.0,9,9.0,1,3,0
5433,दरि,3,1,12,12.0,2,1,14,14.0,9,9.0,0,1,0
5434,विवर,4,4,37,9.25,3,1,74,18.5,70,17.5,0,2,0
