id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6758,बिंब,4,1,12,12.0,2,2,2,2.0,0,0.0,0,1,0
6759,प्रतिबिंब,9,1,12,12.0,5,4,2,2.0,0,0.0,1,4,0
6760,प्रतिबिम्ब,10,1,12,12.0,6,4,2,2.0,0,0.0,2,4,0
6761,परछाईं,6,2,19,9.5,3,3,29,14.5,0,0.0,0,3,0
6762,अक्स,4,2,20,10.0,2,2,6,3.0,26,13.0,1,1,0
6763,बिम्ब,5,1,12,12.0,3,2,2,2.0,0,0.0,1,1,0
6764,परछावाँ,7,2,19,9.5,4,3,29,14.5,0,0.0,0,4,0
6765,परछाहीँ,7,2,19,9.5,4,3,29,14.5,0,0.0,0,4,0
6766,प्रतिकाश,8,2,23,11.5,5,3,3,1.5,9,4.5,1,4,0
6767,इमेज,4,1,12,12.0,2,2,2,2.0,0,0.0,0,2,0
