id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1272,प्रतियोगिता,11,2,26,13.0,6,5,16,8.0,62,31.0,1,6,0
1273,प्रतिस्पर्धा,12,2,26,13.0,7,5,16,8.0,62,31.0,3,5,0
1274,प्रतिस्पर्द्धा,14,2,26,13.0,8,6,16,8.0,62,31.0,4,5,1
1275,स्पर्धा,7,2,26,13.0,4,3,16,8.0,62,31.0,2,3,0
1276,स्पर्द्धा,9,2,26,13.0,5,4,16,8.0,62,31.0,3,3,0
1277,सामना,5,4,36,9.0,3,2,24,6.0,59,14.75,0,2,0
1278,भीड़ंत,6,1,12,12.0,3,3,8,8.0,57,57.0,0,2,1
1279,मुक़ाबिला,9,4,42,10.5,4,5,39,9.75,63,15.75,0,4,1
1280,मुकाबिला,8,4,42,10.5,4,4,39,9.75,63,15.75,0,4,0
1281,मुक़ाबला,8,4,42,10.5,4,4,39,9.75,63,15.75,0,3,0
1282,मुकाबला,7,4,42,10.5,4,3,39,9.75,63,15.75,0,3,0
1283,आस्पर्धा,8,1,12,12.0,4,4,8,8.0,57,57.0,2,3,1
1284,होड़,4,2,22,11.0,2,2,16,8.0,5,2.5,0,1,1
1285,प्रतिद्वंद्विता,15,1,14,14.0,8,7,8,8.0,5,5.0,3,6,0
1286,अराअरी,6,1,14,14.0,2,4,8,8.0,5,5.0,0,3,1
1287,लागडाँट,7,3,63,21.0,4,3,28,9.333333333333334,25,8.333333333333334,0,3,1
