id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1671,प्रमुख,6,1,12,12.0,4,2,9,9.0,59,59.0,1,3,1
1672,मुखिया,6,2,18,9.0,3,3,18,9.0,64,32.0,0,3,0
1673,अगुआ,4,5,42,8.4,1,3,57,11.4,162,32.4,0,2,1
1674,प्रधान,6,2,13,6.5,4,2,12,6.0,59,29.5,1,3,0
1675,सर्वेसर्वा,10,1,12,12.0,6,4,9,9.0,59,59.0,2,4,0
1676,अगुवा,5,5,42,8.4,2,3,57,11.4,162,32.4,0,3,0
1677,सरगना,5,3,30,10.0,4,1,36,12.0,72,24.0,0,3,0
1678,सरग़ना,6,3,30,10.0,4,2,36,12.0,72,24.0,0,3,0
1679,प्रभारी,7,1,12,12.0,4,3,9,9.0,59,59.0,1,4,0
1680,अधिष्ठाता,9,3,18,6.0,4,5,36,12.0,66,22.0,1,4,0
1681,हेड,3,2,15,7.5,2,1,15,7.5,59,29.5,0,1,0
1682,चूड़ा,5,15,153,10.2,2,3,131,8.733333333333333,100,6.666666666666667,0,2,0
