id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10239,आवेश,4,5,46,9.2,2,2,95,19.0,6,1.2,0,2,1
10240,उत्तेजना,8,2,39,19.5,4,4,21,10.5,10,5.0,1,3,1
10241,आवेग,4,2,30,15.0,2,2,11,5.5,3,1.5,0,2,0
10242,ग़ुबार,6,3,44,14.666666666666666,3,3,41,13.666666666666666,20,6.666666666666667,0,2,0
10243,गुबार,5,3,44,14.666666666666666,3,2,41,13.666666666666666,20,6.666666666666667,0,2,1
10244,झोंक,4,1,29,29.0,2,2,6,6.0,3,3.0,0,1,1
10245,जोश,3,2,50,25.0,2,1,22,11.0,13,6.5,0,1,0
10246,सरगर्मी,7,2,50,25.0,5,2,22,11.0,13,6.5,1,4,1
10247,सरगरमी,6,2,50,25.0,5,1,22,11.0,13,6.5,0,4,1
10248,जज्बा,5,2,39,19.5,3,2,22,11.0,11,5.5,1,2,1
10249,जज़्बा,6,2,39,19.5,3,3,22,11.0,11,5.5,1,1,0
10250,जजबा,4,2,39,19.5,3,1,22,11.0,11,5.5,0,2,0
10251,जज़बा,5,2,39,19.5,3,2,22,11.0,11,5.5,0,2,0
10252,च्वेष,5,2,50,25.0,3,2,22,11.0,13,6.5,1,2,0
10253,उकसनि,5,2,35,17.5,3,2,21,10.5,14,7.0,0,3,1
10254,उकसाई,5,1,29,29.0,2,3,6,6.0,3,3.0,0,3,1
10255,उकसाव,5,1,29,29.0,3,2,6,6.0,3,3.0,0,3,1
10256,उकसावा,6,1,29,29.0,3,3,6,6.0,3,3.0,0,4,1
10257,नोकझोंक,7,5,114,22.8,4,3,96,19.2,16,3.2,0,3,1
10258,नोंकझोंक,8,5,114,22.8,4,4,96,19.2,16,3.2,0,3,0
10259,नोकझोक,6,5,114,22.8,4,2,96,19.2,16,3.2,0,3,0
10260,प्रेतबाधा,9,1,6,6.0,5,4,49,49.0,0,0.0,1,5,0
10261,मिर्गी,6,1,6,6.0,3,3,24,24.0,2,2.0,1,2,0
10262,मिरगी,5,1,6,6.0,3,2,24,24.0,2,2.0,0,2,0
10263,अपस्मार,7,1,6,6.0,4,3,24,24.0,2,2.0,1,3,0
10264,मृगी,4,4,17,4.25,2,2,56,14.0,2,0.5,0,2,0
10265,दौरा,4,3,12,4.0,2,2,14,4.666666666666667,2,0.6666666666666666,0,2,0
10266,स्ट्रोक,7,1,3,3.0,4,3,1,1.0,1,1.0,2,2,0
10267,चार्ज,5,2,5,2.5,3,2,23,11.5,0,0.0,1,1,0
