id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4375,प्राण,5,2,25,12.5,3,2,11,5.5,1,0.5,1,2,1
4376,जीव,3,3,51,17.0,2,1,35,11.666666666666666,360,120.0,0,1,1
4377,जान,3,2,26,13.0,2,1,19,9.5,3,1.5,0,1,0
4378,जाँ,3,1,20,20.0,1,2,10,10.0,1,1.0,0,1,1
4379,आत्मा,5,2,33,16.5,2,3,13,6.5,25,12.5,1,2,0
4380,जीवात्मा,8,4,56,14.0,4,4,36,9.0,193,48.25,1,3,1
4381,चेतना,5,2,30,15.0,3,2,15,7.5,5,2.5,0,2,1
4382,चैतन्य,6,3,37,12.333333333333334,4,2,21,7.0,5,1.6666666666666667,1,3,0
4383,दम,2,25,321,12.84,2,0,316,12.64,429,17.16,0,1,1
4384,नफ़्स,5,1,20,20.0,3,2,10,10.0,1,1.0,1,0,1
4385,नफ़स,4,2,29,14.5,3,1,11,5.5,9,4.5,0,1,1
4386,जीवड़ा,6,1,20,20.0,3,3,10,10.0,1,1.0,0,2,1
4387,जीवथ,4,1,20,20.0,3,1,10,10.0,1,1.0,0,2,1
4388,स्पिरिट,7,5,77,15.4,4,3,71,14.2,77,15.4,1,3,1
4389,पुंगल,5,1,20,20.0,3,2,10,10.0,1,1.0,0,2,1
4390,उक्थ,4,3,24,8.0,2,2,44,14.666666666666666,6,2.0,1,1,1
4391,धातृ,4,5,233,46.6,2,2,104,20.8,35,7.0,0,2,1
4392,प्राणवायु,9,2,13,6.5,5,4,2,1.0,4,2.0,1,5,1
4393,अयास्य,6,3,58,19.333333333333332,3,3,48,16.0,6,2.0,1,3,1
