id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8713,पोषक,4,2,13,6.5,3,1,30,15.0,0,0.0,0,2,0
8714,पालक,4,2,14,7.0,3,1,21,10.5,0,0.0,0,2,0
8715,पालनकर्ता,9,1,7,7.0,6,3,15,15.0,0,0.0,1,5,0
8716,पालनहार,7,1,7,7.0,5,2,15,15.0,0,0.0,0,4,0
8717,संपोषक,6,1,7,7.0,4,2,15,15.0,0,0.0,0,3,0
8718,परिपालक,7,2,28,14.0,5,2,30,15.0,14,7.0,0,4,0
8719,परिपालयिता,10,1,7,7.0,6,4,15,15.0,0,0.0,0,6,0
8720,अन्नदाता,8,2,8,4.0,4,4,30,15.0,0,0.0,1,4,0
8721,अन्नद,5,1,6,6.0,3,2,15,15.0,0,0.0,1,2,0
8722,प्रतिपालक,9,1,6,6.0,6,3,15,15.0,0,0.0,1,5,0
8723,वयोधा,5,4,42,10.5,3,2,40,10.0,196,49.0,0,3,0
