id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4531,स्त्री,6,6,112,18.666666666666668,3,3,60,10.0,911,151.83333333333334,2,2,1
4532,महिला,5,1,31,31.0,3,2,15,15.0,689,689.0,0,3,1
4533,औरत,3,2,83,41.5,2,1,35,17.5,898,449.0,0,2,0
4534,नारी,4,1,31,31.0,2,2,15,15.0,689,689.0,0,2,0
4535,नार,3,7,121,17.285714285714285,2,1,61,8.714285714285714,752,107.42857142857143,0,1,1
4536,मानुषी,6,1,31,31.0,3,3,15,15.0,689,689.0,0,3,1
4537,तिरिया,6,1,31,31.0,3,3,15,15.0,689,689.0,0,3,0
4538,त्रिया,6,1,31,31.0,3,3,15,15.0,689,689.0,1,3,0
4539,रमणी,4,4,52,13.0,3,1,57,14.25,690,172.5,0,2,1
4540,लुगाई,5,2,83,41.5,2,3,35,17.5,898,449.0,0,2,0
4541,लोगाई,5,2,83,41.5,2,3,35,17.5,898,449.0,0,2,1
4542,अबला,4,2,32,16.0,2,2,46,23.0,689,344.5,0,2,1
4543,वामा,4,1,31,31.0,2,2,15,15.0,689,689.0,0,2,1
4544,भामा,4,2,33,16.5,2,2,46,23.0,689,344.5,0,2,1
4545,भामिनी,6,2,33,16.5,3,3,46,23.0,689,344.5,0,3,1
4546,भाम,3,2,32,16.0,2,1,28,14.0,689,344.5,0,1,1
4547,अंगना,5,2,46,23.0,2,3,21,10.5,690,345.0,0,2,1
4548,वनिता,5,3,54,18.0,3,2,59,19.666666666666668,690,230.0,0,3,1
4549,योषिता,6,1,31,31.0,3,3,15,15.0,689,689.0,0,3,1
4550,वासुरा,6,3,94,31.333333333333332,3,3,98,32.666666666666664,741,247.0,0,3,0
4551,तीव,3,1,31,31.0,2,1,15,15.0,689,689.0,0,1,0
4552,मानवी,5,2,32,16.0,3,2,19,9.5,689,344.5,0,2,1
4553,सुनंदा,6,10,145,14.5,3,3,94,9.4,689,68.9,0,3,1
4554,सुनन्दा,7,10,145,14.5,4,3,94,9.4,689,68.9,1,3,1
4555,तिय,3,2,83,41.5,2,1,35,17.5,898,449.0,0,2,0
4556,मेहना,5,1,31,31.0,3,2,15,15.0,689,689.0,0,2,1
4557,बैयर,4,1,31,31.0,3,1,15,15.0,689,689.0,0,2,1
4558,ज़न,3,1,31,31.0,2,1,15,15.0,689,689.0,0,1,1
4559,जोषिता,6,1,31,31.0,3,3,15,15.0,689,689.0,0,3,0
4560,वासिता,6,3,47,15.666666666666666,3,3,82,27.333333333333332,689,229.66666666666666,0,3,1
4561,पत्नी,5,1,52,52.0,3,2,20,20.0,209,209.0,1,2,0
4562,बीवी,4,1,52,52.0,2,2,20,20.0,209,209.0,0,2,0
4563,बीबी,4,1,52,52.0,2,2,20,20.0,209,209.0,0,2,1
4564,जोरू,4,1,52,52.0,2,2,20,20.0,209,209.0,0,2,1
4565,घरवाली,6,3,63,21.0,4,2,54,18.0,209,69.66666666666667,0,4,1
4566,धर्मपत्नी,9,2,57,28.5,6,3,72,36.0,209,104.5,2,4,1
4567,धरमपत्नी,8,2,57,28.5,6,2,72,36.0,209,104.5,1,5,1
4568,बेगम,4,3,66,22.0,3,1,72,24.0,246,82.0,0,2,0
4569,बेग़म,5,3,66,22.0,3,2,72,24.0,246,82.0,0,1,1
4570,अर्धांगिनी,10,1,52,52.0,4,6,20,20.0,209,209.0,1,4,1
4571,अर्धाङ्गिनी,11,1,52,52.0,5,6,20,20.0,209,209.0,2,4,1
4572,जीवनसंगिनी,10,1,52,52.0,6,4,20,20.0,209,209.0,0,6,0
4573,भार्या,6,1,52,52.0,3,3,20,20.0,209,209.0,1,2,1
4574,सहचरी,5,3,67,22.333333333333332,4,1,82,27.333333333333332,214,71.33333333333333,0,3,0
4575,संगिनी,6,3,65,21.666666666666668,3,3,77,25.666666666666668,209,69.66666666666667,0,3,0
4576,प्रियतमा,8,2,72,36.0,5,3,51,25.5,210,105.0,1,4,1
4577,कान्ता,6,1,52,52.0,3,3,20,20.0,209,209.0,1,2,1
4578,कांता,5,1,52,52.0,2,3,20,20.0,209,209.0,0,2,1
4579,वधू,3,3,78,26.0,2,1,66,22.0,209,69.66666666666667,0,1,0
4580,मेहरी,5,1,52,52.0,3,2,20,20.0,209,209.0,0,2,1
4581,दारा,4,1,52,52.0,2,2,20,20.0,209,209.0,0,2,1
4582,वामांगिनी,9,1,52,52.0,4,5,20,20.0,209,209.0,0,4,1
4583,वामांगी,7,1,52,52.0,3,4,20,20.0,209,209.0,0,3,1
4584,वामाङ्गनी,9,1,52,52.0,5,4,20,20.0,209,209.0,1,3,1
4585,वामाङ्गी,8,1,52,52.0,4,4,20,20.0,209,209.0,1,3,1
4586,अर्द्धांगिनी,12,1,52,52.0,5,7,20,20.0,209,209.0,2,4,1
4587,अर्द्धाङ्गिनी,13,1,52,52.0,6,7,20,20.0,209,209.0,3,4,0
4588,हमदम,4,3,66,22.0,4,0,46,15.333333333333334,209,69.66666666666667,0,3,0
4589,कलत्र,5,1,52,52.0,4,1,20,20.0,209,209.0,1,3,1
4590,सहगामिनी,8,3,59,19.666666666666668,5,3,103,34.333333333333336,209,69.66666666666667,0,5,1
4591,सहधर्मिणी,9,1,52,52.0,6,3,20,20.0,209,209.0,1,5,1
4592,सधर्मिणी,8,1,52,52.0,5,3,20,20.0,209,209.0,1,4,1
4593,बिलावल,6,3,74,24.666666666666668,4,2,66,22.0,212,70.66666666666667,0,3,1
4594,दयिता,5,1,52,52.0,3,2,20,20.0,209,209.0,0,3,1
4595,दुथन,4,1,52,52.0,3,1,20,20.0,209,209.0,0,2,1
4596,धनि,3,1,52,52.0,2,1,20,20.0,209,209.0,0,1,1
4597,अभीष्टा,7,3,80,26.666666666666668,3,4,26,8.666666666666666,209,69.66666666666667,1,3,1
4598,वधूटी,5,3,78,26.0,3,2,66,22.0,209,69.66666666666667,0,3,1
4599,बधू,3,3,78,26.0,2,1,66,22.0,209,69.66666666666667,0,1,1
4600,बधूटी,5,3,78,26.0,3,2,66,22.0,209,69.66666666666667,0,3,1
4601,वधुटी,5,3,78,26.0,3,2,66,22.0,209,69.66666666666667,0,3,0
4602,मादा,4,1,2,2.0,2,2,9,9.0,13,13.0,0,2,1
4603,कंगनी,5,3,29,9.666666666666666,3,2,12,4.0,0,0.0,0,2,1
4604,कँगनी,5,2,26,13.0,3,2,3,1.5,0,0.0,0,2,1
4605,प्रियंगु,8,6,89,14.833333333333334,4,4,49,8.166666666666666,1,0.16666666666666666,1,4,1
4606,विश्वक्शेना,11,1,13,13.0,6,5,2,2.0,0,0.0,2,4,0
4607,पण्यांधा,8,2,26,13.0,4,4,3,1.5,0,0.0,1,3,0
4608,पण्यान्धा,9,2,26,13.0,5,4,3,1.5,0,0.0,2,3,1
4609,प्रियङ्गु,9,6,89,14.833333333333334,5,4,49,8.166666666666666,1,0.16666666666666666,2,4,1
4610,प्रियंगू,8,6,89,14.833333333333334,4,4,49,8.166666666666666,1,0.16666666666666666,1,4,1
4611,प्रियङ्गू,9,6,89,14.833333333333334,5,4,49,8.166666666666666,1,0.16666666666666666,2,4,1
4612,प्रिय,5,5,117,23.4,3,2,61,12.2,6,1.2,1,3,1
4613,रसायनवरा,8,2,26,13.0,6,2,3,1.5,0,0.0,0,5,0
4614,रसा,3,13,188,14.461538461538462,2,1,152,11.692307692307692,22,1.6923076923076923,0,1,1
4615,काँक,4,1,13,13.0,2,2,1,1.0,0,0.0,0,1,1
