id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11925,खोल,3,6,20,3.3333333333333335,2,1,91,15.166666666666666,21,3.5,0,1,0
11926,दोहर,4,1,3,3.0,3,1,2,2.0,0,0.0,0,2,0
11927,रधार,4,1,3,3.0,3,1,2,2.0,0,0.0,0,2,0
11928,ग़िलाफ़,7,1,7,7.0,3,4,6,6.0,21,21.0,0,2,0
11929,गिलाफ,5,1,7,7.0,3,2,6,6.0,21,21.0,0,2,0
11930,शिरस्त्राण,10,2,11,5.5,6,4,30,15.0,0,0.0,2,3,0
11931,खोद,3,1,7,7.0,2,1,24,24.0,0,0.0,0,1,0
11932,शिरस्त्र,8,1,7,7.0,5,3,24,24.0,0,0.0,2,3,0
11933,शिरत्राण,8,1,7,7.0,5,3,24,24.0,0,0.0,1,3,0
11934,झिलम,4,1,7,7.0,3,1,24,24.0,0,0.0,0,2,0
11935,शिरत्रान,8,2,11,5.5,5,3,30,15.0,0,0.0,1,3,0
