id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
14983,परे,3,1,18,18.0,2,1,0,0.0,0,0.0,0,1,0
14984,असंबंधित,8,1,18,18.0,4,4,0,0.0,0,0.0,0,4,0
14985,संबंधरहित,9,2,24,12.0,6,3,0,0.0,0,0.0,0,5,0
14986,अनन्वित,7,1,18,18.0,4,3,0,0.0,0,0.0,1,3,0
14987,अप्रसंग,7,1,21,21.0,4,3,15,15.0,0,0.0,1,3,0
14988,असम्बन्धित,10,1,18,18.0,6,4,0,0.0,0,0.0,2,4,0
14989,सम्बन्धरहित,11,2,24,12.0,8,3,0,0.0,0,0.0,2,5,0
14990,अमेली,5,2,22,11.0,2,3,0,0.0,0,0.0,0,3,0
14991,असंगत,5,3,64,21.333333333333332,3,2,0,0.0,0,0.0,0,3,0
14992,असङ्गत,6,1,18,18.0,4,2,0,0.0,0,0.0,1,3,0
14993,असूत,4,2,28,14.0,2,2,0,0.0,0,0.0,0,2,0
