id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4696,नेस्तनाबूद,10,1,46,46.0,6,4,0,0.0,0,0.0,1,4,0
4697,नष्ट,4,1,46,46.0,3,1,0,0.0,0,0.0,1,1,0
4698,चौपट,4,1,46,46.0,3,1,0,0.0,0,0.0,0,2,0
4699,ध्वस्त,6,2,54,27.0,4,2,0,0.0,0,0.0,2,2,0
4700,विध्वस्त,8,1,46,46.0,5,3,0,0.0,0,0.0,2,2,0
4701,नेस्तोनाबूद,11,1,46,46.0,6,5,0,0.0,0,0.0,1,4,0
4702,तबाह,4,1,46,46.0,3,1,0,0.0,0,0.0,0,2,0
4703,बरबाद,5,2,48,24.0,4,1,0,0.0,0,0.0,0,3,0
4704,बर्बाद,6,2,48,24.0,4,2,0,0.0,0,0.0,1,2,0
4705,ध्वंसित,7,1,46,46.0,4,3,0,0.0,0,0.0,1,3,0
4706,बंटाढार,7,1,46,46.0,4,3,0,0.0,0,0.0,0,3,0
4707,बंटाधार,7,1,46,46.0,4,3,0,0.0,0,0.0,0,3,0
4708,बँटाधार,7,1,46,46.0,4,3,0,0.0,0,0.0,0,3,0
4709,अपध्वस्त,8,3,98,32.666666666666664,5,3,0,0.0,0,0.0,2,3,0
4710,विनष्ट,6,2,70,35.0,4,2,0,0.0,0,0.0,1,2,1
4711,निकंदन,6,1,46,46.0,4,2,0,0.0,0,0.0,0,3,0
4712,अपहत,4,3,71,23.666666666666668,3,1,0,0.0,0,0.0,0,3,0
4713,मर्दित,6,3,52,17.333333333333332,4,2,0,0.0,0,0.0,1,2,0
4714,मर्द्दित,8,3,52,17.333333333333332,5,3,0,0.0,0,0.0,2,2,0
4715,पामाल,5,3,60,20.0,3,2,0,0.0,0,0.0,0,2,0
4716,उच्छिन्न,8,4,76,19.0,4,4,0,0.0,0,0.0,2,2,1
4717,उछिन्न,6,4,76,19.0,3,3,0,0.0,0,0.0,1,2,1
4718,अवकीर्ण,7,1,1,1.0,4,3,48,48.0,0,0.0,1,3,1
4719,अवदारित,7,4,76,19.0,4,3,0,0.0,0,0.0,0,4,0
4720,गारत,4,1,46,46.0,3,1,0,0.0,0,0.0,0,2,0
4721,ग़ारत,5,1,46,46.0,3,2,0,0.0,0,0.0,0,2,1
4722,अवधूत,5,2,11,5.5,3,2,8,4.0,40,20.0,0,3,0
4723,अवध्वंस्त,9,3,86,28.666666666666668,5,4,0,0.0,0,0.0,2,3,0
4724,अस्तंगत,7,2,61,30.5,4,3,0,0.0,0,0.0,1,3,0
4725,अस्त,4,2,49,24.5,2,2,0,0.0,0,0.0,1,1,1
4726,अस्तमित,7,2,69,34.5,4,3,0,0.0,0,0.0,1,3,1
4727,तलफ,3,1,46,46.0,3,0,0,0.0,0,0.0,0,2,0
4728,तलफ़,4,1,46,46.0,3,1,0,0.0,0,0.0,0,2,0
4729,नीवानास,7,1,46,46.0,4,3,0,0.0,0,0.0,0,3,0
4730,विलुप्त,7,3,63,21.0,4,3,0,0.0,0,0.0,1,2,0
