id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1191,अंगीकार,7,1,13,13.0,3,4,8,8.0,0,0.0,0,3,0
1192,स्वीकार,7,1,13,13.0,4,3,8,8.0,0,0.0,1,3,0
1193,मंजूर,5,1,13,13.0,3,2,8,8.0,0,0.0,0,2,0
1194,मंज़ूर,6,1,13,13.0,3,3,8,8.0,0,0.0,0,2,0
1195,मन्जूर,6,1,13,13.0,4,2,8,8.0,0,0.0,1,2,0
1196,क़बूल,5,1,13,13.0,3,2,8,8.0,0,0.0,0,2,0
1197,कबूल,4,1,13,13.0,3,1,8,8.0,0,0.0,0,2,0
1198,क़ुबूल,6,1,13,13.0,3,3,8,8.0,0,0.0,0,2,0
1199,कुबूल,5,1,13,13.0,3,2,8,8.0,0,0.0,0,2,0
1200,इक़बाल,6,4,61,15.25,3,3,23,5.75,167,41.75,0,2,0
1201,इकबाल,5,4,61,15.25,3,2,23,5.75,167,41.75,0,3,0
1202,अभ्युपगम,8,4,23,5.75,5,3,31,7.75,11,2.75,1,4,0
1203,आश्रव,5,6,42,7.0,3,2,86,14.333333333333334,76,12.666666666666666,1,2,0
