id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11084,घृणा,4,1,15,15.0,2,2,16,16.0,0,0.0,0,2,0
11085,नफ़रत,5,1,15,15.0,4,1,16,16.0,0,0.0,0,2,0
11086,नफरत,4,1,15,15.0,4,0,16,16.0,0,0.0,0,3,0
11087,घिन,3,1,15,15.0,2,1,16,16.0,0,0.0,0,1,0
11088,वितृष्णा,8,1,15,15.0,4,4,16,16.0,0,0.0,1,3,0
11089,जुगुप्सा,8,1,15,15.0,4,4,16,16.0,0,0.0,1,3,0
11090,अभिक्रोश,8,1,15,15.0,4,4,16,16.0,0,0.0,1,3,0
11091,अरुचि,5,4,28,7.0,2,3,54,13.5,8,2.0,0,3,0
11092,गुरेज़,6,3,22,7.333333333333333,3,3,32,10.666666666666666,0,0.0,0,2,0
11093,गुरेज,5,3,22,7.333333333333333,3,2,32,10.666666666666666,0,0.0,0,2,0
