id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8091,खानसामा,7,1,14,14.0,4,3,6,6.0,0,0.0,0,4,0
8092,रसोइया,6,1,14,14.0,3,3,6,6.0,0,0.0,0,3,0
8093,रसोईदार,7,1,14,14.0,4,3,6,6.0,0,0.0,0,3,0
8094,बावर्ची,7,1,14,14.0,4,3,6,6.0,0,0.0,1,3,0
8095,बावरची,6,1,14,14.0,4,2,6,6.0,0,0.0,0,3,0
8096,महराज,5,2,16,8.0,4,1,8,4.0,0,0.0,0,3,0
8097,पाकुक,5,1,14,14.0,3,2,6,6.0,0,0.0,0,2,0
8098,पाकु,4,1,14,14.0,2,2,6,6.0,0,0.0,0,2,0
8099,वल्लव,5,3,30,10.0,4,1,67,22.333333333333332,0,0.0,1,2,0
8100,रसपाचक,6,1,14,14.0,5,1,6,6.0,0,0.0,0,4,0
8101,आरालिक,6,1,14,14.0,3,3,6,6.0,0,0.0,0,3,0
8102,पाचक,4,3,17,5.666666666666667,3,1,16,5.333333333333333,0,0.0,0,2,0
8103,कुक,3,1,14,14.0,2,1,6,6.0,0,0.0,0,1,0
