id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11996,पालकी,5,2,15,7.5,3,2,8,4.0,9,4.5,0,2,0
11997,पीनस,4,3,19,6.333333333333333,3,1,50,16.666666666666668,11,3.6666666666666665,0,2,0
11998,मियाना,6,1,8,8.0,3,3,2,2.0,9,9.0,0,3,0
11999,म्याना,6,1,8,8.0,3,3,2,2.0,9,9.0,1,3,0
12000,खड़खड़िया,9,2,9,4.5,5,4,10,5.0,9,4.5,0,4,0
12001,शिविका,6,2,14,7.0,3,3,4,2.0,12,6.0,0,3,0
12002,सुखासन,6,3,18,6.0,4,2,37,12.333333333333334,9,3.0,0,3,0
12003,शिवीरथ,6,1,8,8.0,4,2,2,2.0,9,9.0,0,3,0
12004,पालंक,5,2,8,4.0,3,2,16,8.0,0,0.0,0,2,0
12005,मधुरा,5,12,169,14.083333333333334,3,2,101,8.416666666666666,0,0.0,0,3,0
12006,द्विजा,6,5,41,8.2,3,3,94,18.8,0,0.0,1,3,0
12007,मधुसूदनी,8,1,7,7.0,5,3,6,6.0,0,0.0,0,4,0
12008,पलक्या,6,1,7,7.0,4,2,6,6.0,0,0.0,1,3,0
