id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11645,अनुच्छेद,8,4,18,4.5,4,4,25,6.25,14,3.5,1,3,0
11646,उपधारा,6,1,2,2.0,3,3,10,10.0,0,0.0,0,4,0
11647,अध्याय,6,2,11,5.5,3,3,31,15.5,4,2.0,1,3,0
11648,पाठ,3,3,16,5.333333333333333,2,1,14,4.666666666666667,8,2.6666666666666665,0,1,0
11649,परिच्छेद,8,1,10,10.0,5,3,7,7.0,4,4.0,1,3,0
11650,उच्छवास,7,5,34,6.8,4,3,68,13.6,4,0.8,1,3,0
11651,समुल्लास,8,2,43,21.5,5,3,13,6.5,19,9.5,1,3,0
11652,लेख,3,7,51,7.285714285714286,2,1,42,6.0,100,14.285714285714286,0,1,0
11653,मज़मून,6,3,16,5.333333333333333,4,2,15,5.0,22,7.333333333333333,0,2,0
11654,मजमून,5,3,16,5.333333333333333,4,1,15,5.0,22,7.333333333333333,0,3,0
11655,इबारत,5,4,24,6.0,3,2,38,9.5,75,18.75,0,3,0
