id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
14069,फल,2,9,84,9.333333333333334,2,0,53,5.888888888888889,254,28.22222222222222,0,1,0
14070,नतीजा,5,2,23,11.5,3,2,10,5.0,38,19.0,0,3,0
14071,परिणाम,6,1,20,20.0,4,2,1,1.0,35,35.0,0,3,1
14072,प्रतिफल,7,2,23,11.5,5,2,21,10.5,35,17.5,1,4,1
14073,अंजाम,5,2,48,24.0,2,3,9,4.5,40,20.0,0,2,1
14074,अन्जाम,6,2,48,24.0,3,3,9,4.5,40,20.0,1,2,1
14075,परिणति,6,4,58,14.5,4,2,25,6.25,41,10.25,0,3,1
14076,रिजल्ट,6,1,20,20.0,4,2,1,1.0,35,35.0,1,2,1
14077,हश्र,4,1,20,20.0,3,1,1,1.0,35,35.0,1,2,1
14078,ताबीर,5,1,20,20.0,3,2,1,1.0,35,35.0,0,2,0
14079,राशिफल,6,1,2,2.0,4,2,20,20.0,0,0.0,0,3,0
14080,गाँस,4,1,11,11.0,2,2,7,7.0,9,9.0,0,1,0
14081,गाँसी,5,1,11,11.0,2,3,7,7.0,9,9.0,0,2,0
14082,गांस,4,1,11,11.0,2,2,7,7.0,9,9.0,0,1,0
14083,गासी,4,1,11,11.0,2,2,7,7.0,9,9.0,0,2,0
14084,गांसी,5,1,11,11.0,2,3,7,7.0,9,9.0,0,2,0
14085,अंकुड़ा,7,3,33,11.0,2,5,29,9.666666666666666,11,3.6666666666666665,0,2,0
14086,अँकुड़ा,7,3,33,11.0,2,5,29,9.666666666666666,11,3.6666666666666665,0,2,0
14087,अँकड़ा,6,3,23,7.666666666666667,2,4,22,7.333333333333333,25,8.333333333333334,0,2,0
14088,अंकड़ा,6,2,18,9.0,2,4,20,10.0,9,4.5,0,2,0
14089,आँकुड़ा,7,3,33,11.0,2,5,29,9.666666666666666,11,3.6666666666666665,0,2,0
14090,ढाल,3,2,25,12.5,2,1,23,11.5,4,2.0,0,1,0
14091,शिफर,4,1,6,6.0,3,1,9,9.0,1,1.0,0,2,0
14092,आड़ण,4,1,6,6.0,2,2,9,9.0,1,1.0,0,1,0
14093,आड़न,4,1,6,6.0,2,2,9,9.0,1,1.0,0,1,0
14094,ब्याज,5,1,12,12.0,3,2,5,5.0,4,4.0,1,2,0
14095,सूद,3,1,12,12.0,2,1,5,5.0,4,4.0,0,1,0
14096,कुसीद,5,3,24,8.0,3,2,46,15.333333333333334,4,1.3333333333333333,0,2,0
14097,इन्टरेस्ट,9,1,12,12.0,5,4,5,5.0,4,4.0,2,3,0
14098,इन्टरिस्ट,9,1,12,12.0,5,4,5,5.0,4,4.0,2,3,0
14099,इन्टरस्ट,8,1,12,12.0,5,3,5,5.0,4,4.0,2,3,0
14100,इंटरेस्ट,8,1,12,12.0,4,4,5,5.0,4,4.0,1,3,0
14101,इंटरिस्ट,8,1,12,12.0,4,4,5,5.0,4,4.0,1,3,0
14102,इंटरस्ट,7,1,12,12.0,4,3,5,5.0,4,4.0,1,3,0
14103,जायफल,5,1,25,25.0,4,1,3,3.0,0,0.0,0,3,0
14104,पुन्नाग,7,3,46,15.333333333333334,4,3,61,20.333333333333332,0,0.0,1,2,0
14105,जातीसार,7,1,25,25.0,4,3,3,3.0,0,0.0,0,3,0
14106,जातिशस्य,8,1,25,25.0,5,3,3,3.0,0,0.0,1,4,0
14107,जातिफल,6,1,25,25.0,4,2,3,3.0,0,0.0,0,3,0
14108,जातिसार,7,1,25,25.0,4,3,3,3.0,0,0.0,0,3,0
14109,जातिसृत,7,1,25,25.0,4,3,3,3.0,0,0.0,0,3,0
14110,जाती,4,1,25,25.0,2,2,3,3.0,0,0.0,0,2,0
14111,जातीकोश,7,1,25,25.0,4,3,3,3.0,0,0.0,0,3,0
14112,जातीकोष,7,1,25,25.0,4,3,3,3.0,0,0.0,0,3,0
14113,जातीपूग,7,1,25,25.0,4,3,3,3.0,0,0.0,0,3,0
14114,जातीफल,6,1,25,25.0,4,2,3,3.0,0,0.0,0,3,0
14115,जातिकोश,7,1,25,25.0,4,3,3,3.0,0,0.0,0,3,0
14116,जातिकोष,7,1,25,25.0,4,3,3,3.0,0,0.0,0,3,0
14117,कुसुमफल,7,1,25,25.0,5,2,3,3.0,0,0.0,0,4,0
14118,मालतीफल,7,1,25,25.0,5,2,3,3.0,0,0.0,0,4,0
14119,द्विधात्मक,10,1,25,25.0,6,4,3,3.0,0,0.0,2,4,0
14120,रंजन,4,7,151,21.571428571428573,3,1,75,10.714285714285714,19,2.7142857142857144,0,2,0
14121,रञ्जन,5,7,151,21.571428571428573,4,1,75,10.714285714285714,19,2.7142857142857144,1,2,1
14122,असथन,4,1,25,25.0,3,1,3,3.0,0,0.0,0,3,0
14123,बोर्ड,5,3,8,2.6666666666666665,3,2,28,9.333333333333334,53,17.666666666666668,1,1,0
14124,पट्ट,4,2,7,3.5,3,1,8,4.0,22,11.0,1,1,0
