id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4286,उपयोग,5,2,37,18.5,3,2,16,8.0,30,15.0,0,3,0
4287,इस्तेमाल,8,2,37,18.5,4,4,16,8.0,30,15.0,1,3,0
4288,इस्तमाल,7,2,37,18.5,4,3,16,8.0,30,15.0,1,3,0
4289,उपयोजन,6,1,20,20.0,4,2,8,8.0,24,24.0,0,4,0
4290,ब्योहार,7,1,20,20.0,4,3,8,8.0,24,24.0,1,3,0
4291,कार्य,5,4,36,9.0,3,2,24,6.0,409,102.25,1,2,0
4292,विनियोग,7,5,28,5.6,4,3,22,4.4,30,6.0,0,3,0
4293,विनियोजन,8,5,28,5.6,5,3,22,4.4,30,6.0,0,4,0
4294,यूस,3,1,20,20.0,2,1,8,8.0,24,24.0,0,1,0
4295,यूज़,4,1,20,20.0,2,2,8,8.0,24,24.0,0,1,0
4296,यूज,3,1,20,20.0,2,1,8,8.0,24,24.0,0,1,0
4297,योजना,5,3,28,9.333333333333334,3,2,54,18.0,47,15.666666666666666,0,2,0
4298,खपत,3,1,17,17.0,3,0,8,8.0,6,6.0,0,2,0
4299,ख़र्च,5,3,37,12.333333333333334,3,2,21,7.0,59,19.666666666666668,1,1,0
4300,खर्च,4,3,37,12.333333333333334,3,1,21,7.0,59,19.666666666666668,1,1,0
4301,ख़रच,4,3,37,12.333333333333334,3,1,21,7.0,59,19.666666666666668,0,2,0
4302,ख़र्चा,6,3,37,12.333333333333334,3,3,21,7.0,59,19.666666666666668,1,2,0
4303,ख़रचा,5,3,37,12.333333333333334,3,2,21,7.0,59,19.666666666666668,0,2,0
4304,खरच,3,3,37,12.333333333333334,3,0,21,7.0,59,19.666666666666668,0,2,0
4305,खर्चा,5,3,37,12.333333333333334,3,2,21,7.0,59,19.666666666666668,1,2,0
4306,खरचा,4,3,37,12.333333333333334,3,1,21,7.0,59,19.666666666666668,0,2,0
4307,दोहन,4,4,29,7.25,3,1,27,6.75,8,2.0,0,2,0
4308,उठान,4,4,35,8.75,2,2,39,9.75,17,4.25,0,2,0
4309,उठाव,4,4,35,8.75,2,2,39,9.75,17,4.25,0,2,0
