id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
7869,विष,3,1,11,11.0,2,1,6,6.0,23,23.0,0,1,0
7870,जहर,3,1,11,11.0,3,0,6,6.0,23,23.0,0,2,0
7871,ज़हर,4,1,11,11.0,3,1,6,6.0,23,23.0,0,2,0
7872,गरल,3,1,11,11.0,3,0,6,6.0,23,23.0,0,2,0
7873,माहुर,5,1,11,11.0,3,2,6,6.0,23,23.0,0,2,0
7874,अल,2,3,40,13.333333333333334,1,1,11,3.6666666666666665,23,7.666666666666667,0,1,0
7875,धूलक,4,1,11,11.0,3,1,6,6.0,23,23.0,0,2,0
7876,फणि,3,1,11,11.0,2,1,6,6.0,23,23.0,0,1,0
7877,जंगुल,5,1,11,11.0,3,2,6,6.0,23,23.0,0,2,0
7878,भूगर,4,1,11,11.0,3,1,6,6.0,23,23.0,0,2,0
7879,म,1,5,90,18.0,1,0,167,33.4,30,6.0,0,1,1
