id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4663,पैर,3,4,38,9.5,2,1,20,5.0,0,0.0,0,1,0
4664,पाँव,4,2,22,11.0,2,2,12,6.0,0,0.0,0,1,0
4665,टाँग,4,1,12,12.0,2,2,6,6.0,0,0.0,0,1,0
4666,टांग,4,1,12,12.0,2,2,6,6.0,0,0.0,0,1,0
4667,पग,2,4,32,8.0,2,0,41,10.25,0,0.0,0,1,0
4668,गोड़,4,1,12,12.0,2,2,6,6.0,0,0.0,0,1,1
4669,टँगड़ी,6,1,12,12.0,3,3,6,6.0,0,0.0,0,2,0
4670,पाद,3,3,28,9.333333333333334,2,1,14,4.666666666666667,0,0.0,0,1,0
4671,लात,3,2,18,9.0,2,1,19,9.5,0,0.0,0,1,0
4672,नलकिनी,6,2,19,9.5,4,2,12,6.0,0,0.0,0,4,0
4673,पौ,2,7,68,9.714285714285714,1,1,130,18.571428571428573,205,29.285714285714285,0,1,0
4674,अंघ्रि,6,1,10,10.0,2,4,6,6.0,0,0.0,1,2,0
4675,पदचिन्ह,7,2,27,13.5,5,2,7,3.5,0,0.0,1,3,0
4676,पदचिह्न,7,2,27,13.5,5,2,7,3.5,0,0.0,1,3,0
4677,पगचिन्ह,7,2,27,13.5,5,2,7,3.5,0,0.0,1,3,0
4678,पगचिह्न,7,2,27,13.5,5,2,7,3.5,0,0.0,1,3,0
