id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10970,कंकरीट,6,2,19,9.5,4,2,8,4.0,3,1.5,0,3,0
10971,गारा,4,1,6,6.0,2,2,3,3.0,3,3.0,0,2,0
10972,मसाला,5,6,12,2.0,3,2,86,14.333333333333334,265,44.166666666666664,0,3,0
10973,लेई,3,3,10,3.3333333333333335,1,2,12,4.0,14,4.666666666666667,0,1,0
10974,कंक्रीट,7,2,19,9.5,4,3,8,4.0,3,1.5,1,2,0
10975,कांक्रीट,8,2,19,9.5,4,4,8,4.0,3,1.5,1,2,0
10976,कंकड़ी,6,1,13,13.0,3,3,5,5.0,0,0.0,0,2,0
10977,बजरी,4,1,13,13.0,3,1,5,5.0,0,0.0,0,2,0
10978,पथरी,4,6,28,4.666666666666667,3,1,83,13.833333333333334,6,1.0,0,2,0
10979,काँकरी,6,1,13,13.0,3,3,5,5.0,0,0.0,0,2,0
10980,अंकटी,5,1,13,13.0,2,3,5,5.0,0,0.0,0,2,0
10981,अँकटी,5,1,13,13.0,2,3,5,5.0,0,0.0,0,2,0
10982,अँकरौरी,7,1,13,13.0,3,4,5,5.0,0,0.0,0,4,0
10983,अँकरोरी,7,1,13,13.0,3,4,5,5.0,0,0.0,0,4,0
10984,गिटकौरी,7,1,13,13.0,4,3,5,5.0,0,0.0,0,4,0
10985,छर्रा,5,2,14,7.0,3,2,6,3.0,0,0.0,1,2,0
