id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3360,विश्वासघात,10,1,11,11.0,6,4,56,56.0,0,0.0,1,4,0
3361,ग़द्दारी,8,1,11,11.0,4,4,56,56.0,0,0.0,1,3,0
3362,गद्दारी,7,1,11,11.0,4,3,56,56.0,0,0.0,1,3,0
3363,दग़ाबाज़ी,9,1,11,11.0,4,5,56,56.0,0,0.0,0,3,0
3364,दग़ा,4,1,11,11.0,2,2,56,56.0,0,0.0,0,2,0
3365,दगाबाजी,7,1,11,11.0,4,3,56,56.0,0,0.0,0,4,0
3366,दगा,3,1,11,11.0,2,1,56,56.0,0,0.0,0,1,0
3367,बेवफ़ाई,7,1,11,11.0,3,4,56,56.0,0,0.0,0,3,0
3368,बेवफाई,6,1,11,11.0,3,3,56,56.0,0,0.0,0,3,0
3369,अपघात,5,4,62,15.5,3,2,165,41.25,38,9.5,0,3,0
3370,बददियानती,9,1,11,11.0,6,3,56,56.0,0,0.0,0,5,0
