id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12518,पूँछ,4,3,21,7.0,2,2,21,7.0,17,5.666666666666667,0,1,0
12519,पूंछ,4,3,21,7.0,2,2,21,7.0,17,5.666666666666667,0,1,1
12520,दुम,3,2,17,8.5,2,1,19,9.5,1,0.5,0,1,0
12521,दुंब,4,1,11,11.0,2,2,4,4.0,1,1.0,0,1,0
12522,दुम्ब,5,1,11,11.0,3,2,4,4.0,1,1.0,1,1,0
12523,पुच्छ,5,2,15,7.5,3,2,6,3.0,17,8.5,1,1,1
12524,लांगुल,6,1,11,11.0,3,3,4,4.0,1,1.0,0,2,1
12525,बालधी,5,1,11,11.0,3,2,4,4.0,1,1.0,0,2,1
12526,बालधि,5,1,11,11.0,3,2,4,4.0,1,1.0,0,2,1
12527,लंगूल,5,1,11,11.0,3,2,4,4.0,1,1.0,0,2,1
12528,लूम,3,2,17,8.5,2,1,6,3.0,7,3.5,0,1,0
12529,लाँगूल,6,2,30,15.0,3,3,13,6.5,18,9.0,0,2,1
12530,पिछलग्गू,8,1,6,6.0,5,3,15,15.0,0,0.0,1,4,0
12531,पिछलगा,6,1,6,6.0,4,2,15,15.0,0,0.0,0,3,1
12532,पिट्ठू,6,6,55,9.166666666666666,3,3,43,7.166666666666667,0,0.0,1,2,1
