id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
9177,अज्ञेय,6,1,11,11.0,3,3,0,0.0,0,0.0,1,3,1
9178,अगम्य,5,4,34,8.5,3,2,0,0.0,0,0.0,1,3,1
9179,ज्ञानातीत,9,1,11,11.0,5,4,0,0.0,0,0.0,1,4,1
9180,बोधातीत,7,1,11,11.0,4,3,0,0.0,0,0.0,0,3,1
9181,अगम,3,4,34,8.5,2,1,0,0.0,0,0.0,0,2,1
9182,अमेय,4,2,49,24.5,2,2,0,0.0,0,0.0,0,3,1
9183,अमेव,4,2,49,24.5,2,2,0,0.0,0,0.0,0,2,1
9184,अलेख,4,5,53,10.6,2,2,0,0.0,0,0.0,0,2,1
9185,अलेखा,5,5,53,10.6,2,3,0,0.0,0,0.0,0,3,1
9186,अविगत,5,5,85,17.0,3,2,0,0.0,0,0.0,0,3,1
