id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3851,पदार्थ,6,5,26,5.2,4,2,34,6.8,623,124.6,1,2,0
3852,वस्तु,5,3,13,4.333333333333333,3,2,19,6.333333333333333,836,278.6666666666667,1,2,0
3853,चीज,3,3,13,4.333333333333333,2,1,19,6.333333333333333,836,278.6666666666667,0,1,0
3854,चीज़,4,4,14,3.5,2,2,37,9.25,836,209.0,0,1,0
3855,द्रव्य,6,2,31,15.5,4,2,6,3.0,616,308.0,2,3,0
3856,माद्दा,6,5,38,7.6,3,3,36,7.2,499,99.8,1,2,0
3857,सामान,5,2,24,12.0,3,2,6,3.0,158,79.0,0,2,0
3858,सामग्री,7,1,7,7.0,4,3,3,3.0,156,156.0,1,3,0
3859,मटीरियल,7,1,7,7.0,5,2,3,3.0,156,156.0,0,4,0
3860,मटेरियल,7,1,7,7.0,5,2,3,3.0,156,156.0,0,4,0
3861,मैटीरियल,8,1,7,7.0,5,3,3,3.0,156,156.0,0,4,0
3862,विषय,4,5,85,17.0,3,1,55,11.0,39,7.8,0,2,0
3863,इंद्रियार्थ,11,1,10,10.0,5,6,3,3.0,1,1.0,2,3,0
3864,इन्द्रियार्थ,12,1,10,10.0,6,6,3,3.0,1,1.0,3,3,0
3865,शब्दार्थ,8,1,2,2.0,5,3,15,15.0,0,0.0,2,2,0
