id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1946,भार,3,5,35,7.0,2,1,51,10.2,28,5.6,0,1,1
1947,वज़न,4,1,4,4.0,3,1,4,4.0,10,10.0,0,1,0
1948,वजन,3,1,4,4.0,3,0,4,4.0,10,10.0,0,2,0
1949,तौल,3,2,5,2.5,2,1,5,2.5,13,6.5,0,1,0
1950,बोझ,3,5,32,6.4,2,1,49,9.8,18,3.6,0,1,0
1951,बोझा,4,3,11,3.6666666666666665,2,2,38,12.666666666666666,4,1.3333333333333333,0,2,0
1952,जिम्मेदारी,10,1,22,22.0,5,5,8,8.0,13,13.0,1,4,0
1953,जिम्मेवारी,10,1,22,22.0,5,5,8,8.0,13,13.0,1,4,0
1954,जिम्मावारी,10,1,22,22.0,5,5,8,8.0,13,13.0,1,4,0
1955,जिम्मादारी,10,1,22,22.0,5,5,8,8.0,13,13.0,1,4,1
1956,ज़िम्मेदारी,11,1,22,22.0,5,6,8,8.0,13,13.0,1,4,0
1957,ज़िम्मादारी,11,1,22,22.0,5,6,8,8.0,13,13.0,1,4,0
1958,ज़िम्मावारी,11,1,22,22.0,5,6,8,8.0,13,13.0,1,4,1
1959,ज़िम्मेवारी,11,1,22,22.0,5,6,8,8.0,13,13.0,1,4,1
1960,जिम्मा,6,1,22,22.0,3,3,8,8.0,13,13.0,1,2,1
1961,ज़िम्मा,7,1,22,22.0,3,4,8,8.0,13,13.0,1,2,1
1962,ठीका,4,2,28,14.0,2,2,30,15.0,13,6.5,0,2,0
1963,ठेका,4,5,38,7.6,2,2,68,13.6,14,2.8,0,2,0
1964,गारंटी,6,1,22,22.0,3,3,8,8.0,13,13.0,0,3,0
1965,वारंटी,6,1,22,22.0,3,3,8,8.0,13,13.0,0,3,0
1966,वॉरंटी,6,1,22,22.0,3,3,8,8.0,13,13.0,0,3,0
1967,उत्तरदायित्व,12,1,22,22.0,7,5,8,8.0,13,13.0,2,5,1
1968,दायित्व,7,1,22,22.0,4,3,8,8.0,13,13.0,1,2,0
1969,जवाबदेही,8,1,22,22.0,5,3,8,8.0,13,13.0,0,5,0
1970,आभार,4,4,33,8.25,2,2,51,12.75,13,3.25,0,2,1
1971,जवाबदारी,8,1,22,22.0,5,3,8,8.0,13,13.0,0,5,0
