id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6525,आहत,3,5,33,6.6,2,1,38,7.6,205,41.0,0,2,0
6526,घायल,4,1,12,12.0,3,1,15,15.0,0,0.0,0,2,0
6527,जख्मी,5,1,12,12.0,3,2,15,15.0,0,0.0,1,2,0
6528,ज़ख़्मी,7,1,12,12.0,3,4,15,15.0,0,0.0,1,1,0
6529,जखमी,4,1,12,12.0,3,1,15,15.0,0,0.0,0,2,0
6530,ज़ख़मी,6,1,12,12.0,3,3,15,15.0,0,0.0,0,2,0
6531,चोटिल,5,1,12,12.0,3,2,15,15.0,0,0.0,0,2,0
6532,अभ्याहत,7,1,12,12.0,4,3,15,15.0,0,0.0,1,3,0
6533,घैहा,4,1,12,12.0,2,2,15,15.0,0,0.0,0,2,0
6534,घैहल,4,1,12,12.0,3,1,15,15.0,0,0.0,0,2,0
6535,चीर,3,5,44,8.8,2,1,63,12.6,208,41.6,0,1,0
6536,पट,2,3,29,9.666666666666666,2,0,18,6.0,186,62.0,0,1,1
6537,वसन,3,2,16,8.0,3,0,24,12.0,184,92.0,0,2,1
6538,लत्ता,5,3,23,7.666666666666667,3,2,29,9.666666666666666,184,61.333333333333336,1,2,1
6539,धटिका,5,3,19,6.333333333333333,3,2,11,3.6666666666666665,184,61.333333333333336,0,3,1
6540,धटी,3,2,18,9.0,2,1,11,5.5,184,92.0,0,1,1
6541,शाटक,4,1,14,14.0,3,1,6,6.0,184,184.0,0,2,0
6542,शुक,3,10,121,12.1,2,1,200,20.0,236,23.6,0,1,1
6543,ढोल,3,1,2,2.0,2,1,11,11.0,21,21.0,0,1,0
6544,गुण्य,5,1,2,2.0,3,2,4,4.0,0,0.0,1,2,0
