id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6110,सर्वथा,6,1,40,40.0,4,2,0,0.0,0,0.0,1,2,0
6111,हमेशा,5,1,40,40.0,3,2,0,0.0,0,0.0,0,3,1
6112,सदा,3,1,40,40.0,2,1,0,0.0,0,0.0,0,1,0
6113,सदैव,4,1,40,40.0,3,1,0,0.0,0,0.0,0,2,0
6114,सर्वदा,6,1,40,40.0,4,2,0,0.0,0,0.0,1,2,0
6115,हरदम,4,1,40,40.0,4,0,0,0.0,0,0.0,0,3,0
6116,दिनरात,6,1,40,40.0,4,2,0,0.0,0,0.0,0,3,0
6117,रातदिन,6,1,40,40.0,4,2,0,0.0,0,0.0,0,3,0
6118,निशिदिन,7,1,40,40.0,4,3,0,0.0,0,0.0,0,3,0
6119,निसवासर,7,1,40,40.0,5,2,0,0.0,0,0.0,0,4,0
6120,निशिवासर,8,1,40,40.0,5,3,0,0.0,0,0.0,0,4,0
6121,निरन्तर,7,2,66,33.0,5,2,0,0.0,0,0.0,1,3,0
6122,निरंतर,6,2,66,33.0,4,2,0,0.0,0,0.0,0,3,0
6123,नित्यदा,7,1,40,40.0,4,3,0,0.0,0,0.0,1,2,0
6124,बराबर,5,3,33,11.0,4,1,0,0.0,0,0.0,0,3,0
6125,अनवधि,5,1,38,38.0,3,2,0,0.0,0,0.0,0,3,0
6126,सर्वदैव,7,1,40,40.0,5,2,0,0.0,0,0.0,1,3,0
6127,पिन्ना,6,1,4,4.0,3,3,2,2.0,1,1.0,1,2,0
6128,अहर्निश,7,1,40,40.0,4,3,0,0.0,0,0.0,1,3,0
6129,अहोरात्र,8,1,40,40.0,4,4,0,0.0,0,0.0,1,4,0
