id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1545,पुरुष,5,3,52,17.333333333333332,3,2,24,8.0,376,125.33333333333333,0,2,0
1546,आदमी,4,5,117,23.4,2,2,56,11.2,712,142.4,0,2,0
1547,मर्द,4,3,73,24.333333333333332,3,1,29,9.666666666666666,394,131.33333333333334,1,1,0
1548,नर,2,7,36,5.142857142857143,2,0,93,13.285714285714286,369,52.714285714285715,0,1,0
1549,पुंस,4,1,7,7.0,2,2,15,15.0,368,368.0,0,1,0
1550,लुगवा,5,1,7,7.0,3,2,15,15.0,368,368.0,0,2,0
1551,मानुष,5,2,20,10.0,3,2,21,10.5,377,188.5,0,2,0
1552,पति,3,1,43,43.0,2,1,7,7.0,2,2.0,0,1,0
1553,शौहर,4,1,43,43.0,3,1,7,7.0,2,2.0,0,2,0
1554,घरवाला,6,2,51,25.5,4,2,19,9.5,2,1.0,0,4,0
1555,मियाँ,5,1,43,43.0,2,3,7,7.0,2,2.0,0,2,0
1556,ख़सम,4,1,43,43.0,3,1,7,7.0,2,2.0,0,2,1
1557,खसम,3,1,43,43.0,3,0,7,7.0,2,2.0,0,2,1
1558,स्वामी,6,3,67,22.333333333333332,3,3,12,4.0,20,6.666666666666667,1,3,0
1559,खाविंद,6,1,43,43.0,3,3,7,7.0,2,2.0,0,2,1
1560,खाविन्द,7,1,43,43.0,4,3,7,7.0,2,2.0,1,2,1
1561,वर,2,3,53,17.666666666666668,2,0,20,6.666666666666667,2,0.6666666666666666,0,1,0
1562,अधीश,4,3,128,42.666666666666664,2,2,18,6.0,256,85.33333333333333,0,2,1
1563,नाथ,3,6,193,32.166666666666664,2,1,57,9.5,177,29.5,0,1,1
1564,कांत,4,2,68,34.0,2,2,14,7.0,4,2.0,0,1,1
1565,कंत,3,1,43,43.0,2,1,7,7.0,2,2.0,0,1,1
1566,कान्त,5,2,68,34.0,3,2,14,7.0,4,2.0,1,1,1
1567,कन्त,4,1,43,43.0,3,1,7,7.0,2,2.0,1,1,1
1568,परिणेता,7,1,43,43.0,4,3,7,7.0,2,2.0,0,4,1
1569,वारयिता,7,1,43,43.0,4,3,7,7.0,2,2.0,0,4,1
1570,दयित,4,1,43,43.0,3,1,7,7.0,2,2.0,0,2,1
1571,रतगुरु,6,1,43,43.0,4,2,7,7.0,2,2.0,0,4,1
1572,मुटियार,7,2,50,25.0,4,3,14,7.0,8,4.0,0,3,1
1573,पीव,3,2,52,26.0,2,1,12,6.0,2,1.0,0,1,1
1574,पिय,3,1,43,43.0,2,1,7,7.0,2,2.0,0,2,1
1575,प्राणकांत,9,1,43,43.0,5,4,7,7.0,2,2.0,1,4,1
1576,प्राणकान्त,10,1,43,43.0,6,4,7,7.0,2,2.0,2,4,1
1577,भरतार,5,1,43,43.0,4,1,7,7.0,2,2.0,0,3,1
1578,ईश,2,7,269,38.42857142857143,1,1,44,6.285714285714286,410,58.57142857142857,0,1,1
1579,जीवनसाथी,8,3,99,33.0,5,3,42,14.0,211,70.33333333333333,0,5,0
1580,जीवनसंगी,8,1,43,43.0,5,3,7,7.0,2,2.0,0,5,0
1581,जीवनसङ्गी,9,1,43,43.0,6,3,7,7.0,2,2.0,1,5,1
1582,पाणिग्राह,9,1,43,43.0,5,4,7,7.0,2,2.0,1,3,1
1583,पाणिग्राहक,10,1,43,43.0,6,4,7,7.0,2,2.0,1,4,1
1584,प्रियतम,7,3,74,24.666666666666668,5,2,15,5.0,4,1.3333333333333333,1,4,1
1585,साँई,4,6,207,34.5,1,3,38,6.333333333333333,178,29.666666666666668,0,1,1
1586,सांई,4,6,207,34.5,1,3,38,6.333333333333333,178,29.666666666666668,0,1,1
1587,भावता,5,2,68,34.0,3,2,14,7.0,4,2.0,0,2,1
1588,रमण,3,8,269,33.625,3,0,95,11.875,27,3.375,0,2,1
