id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
14507,टीका,4,9,34,3.7777777777777777,2,2,78,8.666666666666666,10,1.1111111111111112,0,2,1
14508,तिलक,4,3,11,3.6666666666666665,3,1,10,3.3333333333333335,5,1.6666666666666667,0,2,0
14509,टिक्का,6,5,12,2.4,3,3,65,13.0,10,2.0,1,2,0
14510,टीकाकरण,7,1,2,2.0,5,2,1,1.0,0,0.0,0,4,0
14511,मँगटीका,7,1,8,8.0,4,3,4,4.0,0,0.0,0,4,0
14512,ललाटिका,7,1,8,8.0,4,3,4,4.0,0,0.0,0,4,0
14513,माँगफूल,7,1,8,8.0,4,3,4,4.0,0,0.0,0,3,0
14514,आढ़,3,4,22,5.5,1,2,24,6.0,9,2.25,0,1,0
14515,फलदान,5,3,13,4.333333333333333,4,1,38,12.666666666666666,2,0.6666666666666666,0,3,0
14516,राजतिलक,7,1,6,6.0,5,2,12,12.0,0,0.0,0,4,0
14517,राज्याभिषेक,11,1,6,6.0,6,5,12,12.0,0,0.0,1,4,0
14518,अभिषेक,6,5,15,3.0,3,3,49,9.8,0,0.0,0,3,0
14519,अभिषेचन,7,5,15,3.0,4,3,49,9.8,0,0.0,0,4,0
14520,ताजपोशी,7,1,6,6.0,4,3,12,12.0,0,0.0,0,4,0
14521,वैक्सीन,7,1,2,2.0,4,3,20,20.0,3,3.0,1,2,0
14522,शिरोमणि,7,2,6,3.0,4,3,25,12.5,0,0.0,0,3,0
14523,सिरमौर,6,4,18,4.5,4,2,30,7.5,0,0.0,0,3,0
14524,सिरताज,6,1,5,5.0,4,2,15,15.0,0,0.0,0,3,0
14525,सरताज,5,1,5,5.0,4,1,15,15.0,0,0.0,0,3,0
