id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8257,धन्य,4,2,34,17.0,3,1,0,0.0,0,0.0,1,2,0
8258,प्रशंसनीय,9,1,30,30.0,6,3,0,0.0,0,0.0,1,6,0
8259,प्रशंस्य,8,1,30,30.0,5,3,0,0.0,0,0.0,2,4,0
8260,श्लाघ्य,7,2,59,29.5,4,3,0,0.0,0,0.0,2,3,0
8261,श्लाघनीय,8,1,30,30.0,5,3,0,0.0,0,0.0,1,5,0
8262,सराहनीय,7,1,30,30.0,5,2,0,0.0,0,0.0,0,5,0
8263,स्तुत्य,7,2,57,28.5,4,3,0,0.0,0,0.0,2,3,0
8264,धन्न,4,2,34,17.0,3,1,0,0.0,0,0.0,1,1,0
8265,प्रशस्त,7,4,84,21.0,5,2,0,0.0,0,0.0,2,3,0
8266,अभिनंदनीय,9,2,33,16.5,5,4,0,0.0,0,0.0,0,6,0
8267,अभिनन्दनीय,10,2,33,16.5,6,4,0,0.0,0,0.0,1,6,0
8268,अभिनंद्य,8,2,33,16.5,4,4,0,0.0,0,0.0,1,4,0
8269,अभिवंदनीय,9,3,68,22.666666666666668,5,4,0,0.0,0,0.0,0,6,0
8270,अभिवन्दनीय,10,3,68,22.666666666666668,6,4,0,0.0,0,0.0,1,6,0
8271,प्रशस्य,7,2,59,29.5,5,2,0,0.0,0,0.0,2,4,1
8272,क़ाबिलेदाद,10,1,30,30.0,5,5,0,0.0,0,0.0,0,4,0
8273,क़ाबिलेतारीफ़,13,1,30,30.0,6,7,0,0.0,0,0.0,0,5,0
8274,काबिलेदाद,9,1,30,30.0,5,4,0,0.0,0,0.0,0,4,0
8275,काबिलेतारीफ,11,1,30,30.0,6,5,0,0.0,0,0.0,0,5,0
8276,प्रशंसाजनक,10,1,30,30.0,7,3,0,0.0,0,0.0,1,6,0
8277,अविगर्हित,9,1,30,30.0,5,4,0,0.0,0,0.0,1,4,0
8278,ईड्य,4,1,30,30.0,2,2,0,0.0,0,0.0,1,2,0
8279,कृतार्थ,7,2,6,3.0,4,3,0,0.0,0,0.0,1,2,0
8280,कृतकृत्य,8,2,6,3.0,5,3,0,0.0,0,0.0,1,4,0
