id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
5398,जुआ,3,3,19,6.333333333333333,1,2,25,8.333333333333334,5,1.6666666666666667,0,1,0
5399,जूआ,3,2,18,9.0,1,2,17,8.5,5,2.5,0,1,0
5400,जुवा,4,1,10,10.0,2,2,11,11.0,4,4.0,0,2,0
5401,द्यूत,5,1,10,10.0,3,2,11,11.0,4,4.0,1,2,0
5402,पतय,3,4,170,42.5,3,0,23,5.75,706,176.5,0,2,0
5403,कैतव,4,4,92,23.0,3,1,66,16.5,34,8.5,0,2,0
5404,अंधिका,6,5,89,17.8,2,4,79,15.8,58,11.6,0,3,0
5405,अन्धिका,7,5,89,17.8,3,4,79,15.8,58,11.6,1,3,0
5406,जुआठ,4,1,8,8.0,2,2,6,6.0,1,1.0,0,1,0
5407,जुआठा,5,1,8,8.0,2,3,6,6.0,1,1.0,0,2,0
5408,जूड़,4,1,8,8.0,2,2,6,6.0,1,1.0,0,1,0
5409,माची,4,3,17,5.666666666666667,2,2,24,8.0,2,0.6666666666666666,0,2,0
5410,सिमल,4,1,8,8.0,3,1,6,6.0,1,1.0,0,2,0
