id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11400,प्रगतिशील,9,2,13,6.5,6,3,0,0.0,0,0.0,1,5,1
11401,विकासशील,8,1,7,7.0,5,3,0,0.0,0,0.0,0,4,1
11402,उन्नतिशील,9,1,7,7.0,5,4,0,0.0,0,0.0,1,4,1
11403,उन्नतशील,8,1,7,7.0,5,3,0,0.0,0,0.0,1,4,1
11404,उत्थानशील,9,1,7,7.0,5,4,0,0.0,0,0.0,1,4,1
11405,अभ्युत्थायी,11,3,9,3.0,5,6,0,0.0,0,0.0,2,4,1
11406,आरोही,5,3,10,3.3333333333333335,2,3,35,11.666666666666666,13,4.333333333333333,0,3,1
11407,प्रगतिकर्ता,11,1,2,2.0,7,4,15,15.0,0,0.0,2,6,1
11408,अग्रगामी,8,1,6,6.0,4,4,9,9.0,5,5.0,1,4,1
11409,अग्रदर्शी,9,1,6,6.0,5,4,0,0.0,0,0.0,2,4,1
