id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
5648,पत्रिका,7,3,16,5.333333333333333,4,3,21,7.0,159,53.0,1,3,1
5649,मैगज़ीन,7,1,5,5.0,4,3,8,8.0,5,5.0,0,3,0
5650,मैगजीन,6,1,5,5.0,4,2,8,8.0,5,5.0,0,3,0
5651,मैगज़िन,7,1,5,5.0,4,3,8,8.0,5,5.0,0,3,0
5652,मैगजिन,6,1,5,5.0,4,2,8,8.0,5,5.0,0,3,0
5653,पत्र,4,6,40,6.666666666666667,3,1,37,6.166666666666667,284,47.333333333333336,1,2,1
5654,चिट्ठी,6,1,9,9.0,3,3,7,7.0,54,54.0,1,2,0
5655,ख़त,3,1,9,9.0,2,1,7,7.0,54,54.0,0,1,1
5656,खत,2,1,9,9.0,2,0,7,7.0,54,54.0,0,1,0
5657,पाती,4,2,10,5.0,2,2,9,4.5,54,27.0,0,2,1
5658,मकतूब,5,1,9,9.0,4,1,7,7.0,54,54.0,0,3,1
5659,लेटर,4,1,9,9.0,3,1,7,7.0,54,54.0,0,2,0
