id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
5123,अँधेरा,6,1,44,44.0,2,4,13,13.0,16,16.0,0,3,0
5124,अंधकार,6,2,65,32.5,3,3,19,9.5,18,9.0,0,3,0
5125,अँधियारा,8,1,44,44.0,3,5,13,13.0,16,16.0,0,4,0
5126,अंधियारा,8,1,44,44.0,3,5,13,13.0,16,16.0,0,4,0
5127,अंधेरा,6,1,44,44.0,2,4,13,13.0,16,16.0,0,3,0
5128,अन्धकार,7,2,65,32.5,4,3,19,9.5,18,9.0,1,3,0
5129,अन्धियारा,9,1,44,44.0,4,5,13,13.0,16,16.0,1,4,0
5130,अन्धेरा,7,1,44,44.0,3,4,13,13.0,16,16.0,1,3,0
5131,तम,2,4,80,20.0,2,0,76,19.0,18,4.5,0,1,0
5132,तमस्,4,7,131,18.714285714285715,3,1,96,13.714285714285714,226,32.285714285714285,1,2,0
5133,तमस,3,7,131,18.714285714285715,3,0,96,13.714285714285714,226,32.285714285714285,0,2,0
5134,तिमिर,5,1,44,44.0,3,2,13,13.0,16,16.0,0,2,0
5135,अँधियार,7,1,44,44.0,3,4,13,13.0,16,16.0,0,3,0
5136,अँधियारी,8,2,61,30.5,3,5,55,27.5,22,11.0,0,4,0
5137,अँधियाला,8,1,44,44.0,3,5,13,13.0,16,16.0,0,4,0
5138,अँधेरी,6,1,44,44.0,2,4,13,13.0,16,16.0,0,3,0
5139,अंधेरी,6,2,58,29.0,2,4,61,30.5,18,9.0,0,3,0
5140,अन्धेरी,7,3,72,24.0,3,4,109,36.333333333333336,20,6.666666666666667,1,3,0
5141,अधेलिका,7,1,44,44.0,3,4,13,13.0,16,16.0,0,4,0
5142,अँधेरिया,8,1,44,44.0,3,5,13,13.0,16,16.0,0,4,0
5143,तामस,4,2,47,23.5,3,1,16,8.0,16,8.0,0,2,0
5144,झाँई,4,4,108,27.0,1,3,70,17.5,43,10.75,0,1,0
5145,नभाक,4,3,57,19.0,3,1,71,23.666666666666668,16,5.333333333333333,0,2,0
5146,ध्वांत,6,3,54,18.0,3,3,36,12.0,16,5.333333333333333,1,2,0
5147,ध्वान्त,7,3,54,18.0,4,3,36,12.0,16,5.333333333333333,2,2,0
5148,नभोरजस,6,1,44,44.0,5,1,13,13.0,16,16.0,0,4,0
5149,मेचक,4,5,175,35.0,3,1,61,12.2,33,6.6,0,2,0
5150,दाज,3,2,58,29.0,2,1,61,30.5,18,9.0,0,1,0
5151,निद्रावृक्ष,11,1,44,44.0,6,5,13,13.0,16,16.0,2,3,0
5152,नीलपंक,6,1,44,44.0,4,2,13,13.0,16,16.0,0,3,0
5153,नीलपङ्क,7,1,44,44.0,5,2,13,13.0,16,16.0,1,3,0
5154,आँध,3,3,86,28.666666666666668,1,2,19,6.333333333333333,34,11.333333333333334,0,1,0
5155,अंधार,5,1,44,44.0,2,3,13,13.0,16,16.0,0,2,0
5156,अन्धार,6,1,44,44.0,3,3,13,13.0,16,16.0,1,2,0
5157,अंध,3,7,145,20.714285714285715,1,2,62,8.857142857142858,71,10.142857142857142,0,1,1
5158,अन्ध,4,7,145,20.714285714285715,2,2,62,8.857142857142858,71,10.142857142857142,1,1,1
5159,अंधेरिया,8,4,75,18.75,3,5,69,17.25,30,7.5,0,4,0
5160,प्रकाशरहितता,12,1,44,44.0,8,4,13,13.0,16,16.0,1,7,0
5161,प्रकाशशून्य﻿ता,14,1,44,44.0,8,5,13,13.0,16,16.0,2,7,0
5162,तमिस्र,6,2,71,35.5,4,2,35,17.5,36,18.0,1,3,1
5163,तारीकी,6,1,44,44.0,3,3,13,13.0,16,16.0,0,3,0
