id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4094,पश्चाताप,8,1,15,15.0,5,3,17,17.0,0,0.0,1,3,0
4095,अफसोस,5,2,32,16.0,3,2,66,33.0,15,7.5,0,3,0
4096,अफ़सोस,6,2,32,16.0,3,3,66,33.0,15,7.5,0,2,0
4097,पश्चात्ताप,10,1,15,15.0,6,4,17,17.0,0,0.0,2,3,0
4098,पछतावा,6,1,15,15.0,4,2,17,17.0,0,0.0,0,4,0
4099,खेद,3,2,32,16.0,2,1,66,33.0,15,7.5,0,1,0
4100,ग्लानि,6,1,15,15.0,3,3,17,17.0,0,0.0,1,3,0
4101,मनस्ताप,7,2,27,13.5,5,2,66,33.0,2,1.0,1,3,0
4102,अनुताप,6,3,47,15.666666666666666,3,3,80,26.666666666666668,21,7.0,0,3,0
4103,पछताव,5,1,15,15.0,4,1,17,17.0,0,0.0,0,3,0
4104,अनुशोक,6,1,15,15.0,3,3,17,17.0,0,0.0,0,3,0
4105,अपतोस,5,1,15,15.0,3,2,17,17.0,0,0.0,0,3,0
4106,अपसोस,5,1,15,15.0,3,2,17,17.0,0,0.0,0,3,0
