id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15977,शमशेरा,6,1,22,22.0,4,2,4,4.0,22,22.0,0,4,0
15978,तलवार,5,1,22,22.0,4,1,4,4.0,22,22.0,0,3,0
15979,तेग,3,1,22,22.0,2,1,4,4.0,22,22.0,0,1,0
15980,शायक,4,2,54,27.0,3,1,6,3.0,66,33.0,0,2,0
15981,करवाल,5,2,30,15.0,4,1,6,3.0,22,11.0,0,3,0
15982,करबाल,5,1,22,22.0,4,1,4,4.0,22,22.0,0,3,0
15983,असि,3,1,22,22.0,1,2,4,4.0,22,22.0,0,2,0
15984,शमशेर,5,1,22,22.0,4,1,4,4.0,22,22.0,0,3,0
15985,शमसेर,5,1,22,22.0,4,1,4,4.0,22,22.0,0,3,0
15986,शमशीर,5,1,22,22.0,4,1,4,4.0,22,22.0,0,3,0
15987,शमसीर,5,1,22,22.0,4,1,4,4.0,22,22.0,0,3,0
15988,सुजड़,5,1,22,22.0,3,2,4,4.0,22,22.0,0,2,0
15989,धजबड़,5,1,22,22.0,4,1,4,4.0,22,22.0,0,3,0
15990,दमजोड़ा,7,1,22,22.0,4,3,4,4.0,22,22.0,0,3,0
15991,बीजल,4,1,22,22.0,3,1,4,4.0,22,22.0,0,2,0
15992,स्त्रीकोश,9,1,22,22.0,5,4,4,4.0,22,22.0,2,3,0
15993,किरवार,6,1,22,22.0,4,2,4,4.0,22,22.0,0,3,0
15994,हैजम,4,1,22,22.0,3,1,4,4.0,22,22.0,0,2,0
15995,असम्मर,6,1,22,22.0,4,2,4,4.0,22,22.0,1,3,0
15996,धाराविष,7,1,22,22.0,4,3,4,4.0,22,22.0,0,3,0
15997,रपाती,5,1,22,22.0,3,2,4,4.0,22,22.0,0,3,0
