id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10632,तीक्ष्ण,7,6,76,12.666666666666666,4,3,0,0.0,0,0.0,2,1,0
10633,तीव्र,5,5,53,10.6,3,2,0,0.0,0,0.0,1,2,0
10634,कुशाग्र,7,1,15,15.0,4,3,0,0.0,0,0.0,1,3,0
10635,प्रखर,5,2,21,10.5,4,1,0,0.0,0,0.0,1,3,0
10636,पैना,4,1,2,2.0,2,2,12,12.0,0,0.0,0,2,0
10637,अकुंठ,5,2,28,14.0,2,3,0,0.0,0,0.0,0,2,0
10638,अकुण्ठ,6,2,28,14.0,3,3,0,0.0,0,0.0,1,2,0
10639,अकुंठित,7,2,28,14.0,3,4,0,0.0,0,0.0,0,3,0
10640,अकुण्ठित,8,2,28,14.0,4,4,0,0.0,0,0.0,1,3,0
10641,चंड,3,2,17,8.5,2,1,68,34.0,6,3.0,0,1,0
10642,बरबंड,5,4,66,16.5,4,1,0,0.0,0,0.0,0,3,0
10643,प्रबल,5,3,61,20.333333333333332,4,1,0,0.0,0,0.0,1,3,0
10644,उत्कट,5,1,20,20.0,3,2,0,0.0,0,0.0,1,2,0
10645,कड़ा,4,3,7,2.3333333333333335,2,2,18,6.0,16,5.333333333333333,0,2,0
10646,उच्चंड,6,2,23,11.5,3,3,0,0.0,0,0.0,1,2,0
10647,उच्चण्ड,7,1,20,20.0,4,3,0,0.0,0,0.0,2,2,0
10648,हेकड़,5,3,61,20.333333333333332,3,2,0,0.0,0,0.0,0,2,0
10649,अमंद,4,1,37,37.0,2,2,2,2.0,545,545.0,0,2,1
10650,अमन्द,5,1,37,37.0,3,2,2,2.0,545,545.0,1,2,1
10651,आपायत,5,1,20,20.0,3,2,0,0.0,0,0.0,0,3,0
10652,इषित,4,3,32,10.666666666666666,2,2,0,0.0,0,0.0,0,2,0
10653,चरपरा,5,1,13,13.0,4,1,0,0.0,0,0.0,0,3,0
10654,तीखा,4,4,26,6.5,2,2,0,0.0,0,0.0,0,2,0
10655,तीता,4,1,5,5.0,2,2,9,9.0,0,0.0,0,2,0
10656,मिर्चदार,8,1,13,13.0,5,3,0,0.0,0,0.0,1,3,0
10657,मिर्चीला,8,1,13,13.0,4,4,0,0.0,0,0.0,1,3,0
10658,झालदार,6,1,13,13.0,4,2,0,0.0,0,0.0,0,3,0
10659,तिक्त,5,1,8,8.0,3,2,9,9.0,0,0.0,1,1,0
10660,वक्त्रभेदी,10,1,13,13.0,6,4,0,0.0,0,0.0,2,4,0
10661,चोंक,4,1,13,13.0,2,2,0,0.0,0,0.0,0,1,0
10662,चोंकीला,7,1,13,13.0,3,4,0,0.0,0,0.0,0,3,0
10663,कटीला,5,1,4,4.0,3,2,7,7.0,0,0.0,0,3,0
10664,अनियारी,7,1,13,13.0,3,4,0,0.0,0,0.0,0,4,0
10665,निशित,5,1,20,20.0,3,2,2,2.0,19,19.0,0,2,0
10666,कड़ुवा,6,1,8,8.0,3,3,9,9.0,0,0.0,0,3,0
10667,कड़वा,5,1,8,8.0,3,2,9,9.0,0,0.0,0,2,0
10668,कड़ुआ,5,1,8,8.0,2,3,9,9.0,0,0.0,0,2,0
10669,कटु,3,2,9,4.5,2,1,12,6.0,0,0.0,0,1,1
10670,कटुक,4,1,8,8.0,3,1,9,9.0,0,0.0,0,2,1
