id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11349,खरीदारी,7,1,11,11.0,4,3,8,8.0,0,0.0,0,4,0
11350,खरीददारी,8,1,11,11.0,5,3,8,8.0,0,0.0,0,5,0
11351,क्रय,4,1,11,11.0,3,1,8,8.0,0,0.0,1,2,0
11352,खरीदी,5,1,11,11.0,3,2,8,8.0,0,0.0,0,3,0
11353,खरीद,4,1,11,11.0,3,1,8,8.0,0,0.0,0,2,0
11354,खरीदना,6,1,11,11.0,4,2,8,8.0,0,0.0,0,3,0
11355,ख़रीदारी,8,1,11,11.0,4,4,8,8.0,0,0.0,0,4,0
11356,ख़रीददारी,9,1,11,11.0,5,4,8,8.0,0,0.0,0,5,0
11357,ख़रीदी,6,1,11,11.0,3,3,8,8.0,0,0.0,0,3,0
11358,ख़रीद,5,1,11,11.0,3,2,8,8.0,0,0.0,0,2,0
11359,ख़रीदना,7,1,11,11.0,4,3,8,8.0,0,0.0,0,3,0
