id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6146,अब्बा,5,2,25,12.5,2,3,24,12.0,11,5.5,1,2,0
6147,पिता,4,3,20,6.666666666666667,2,2,44,14.666666666666666,12,4.0,0,2,0
6148,बाप,3,3,18,6.0,2,1,44,14.666666666666666,11,3.6666666666666665,0,1,0
6149,जनक,3,3,26,8.666666666666666,3,0,101,33.666666666666664,12,4.0,0,2,0
6150,बाबुल,5,1,15,15.0,3,2,22,22.0,11,11.0,0,2,0
6151,जन्मदाता,8,2,18,9.0,5,3,37,18.5,12,6.0,1,4,1
6152,वालिद,5,1,15,15.0,3,2,22,22.0,11,11.0,0,2,0
6153,तात,3,1,15,15.0,2,1,22,22.0,11,11.0,0,1,0
6154,किबलागाह,8,1,15,15.0,5,3,22,22.0,11,11.0,0,4,0
6155,किबलागाही,9,1,15,15.0,5,4,22,22.0,11,11.0,0,5,0
6156,क़िबलागाह,9,1,15,15.0,5,4,22,22.0,11,11.0,0,4,0
6157,क़िबलागाही,10,1,15,15.0,5,5,22,22.0,11,11.0,0,5,0
6158,निषक्त,6,1,15,15.0,4,2,22,22.0,11,11.0,1,2,0
6159,बाबूजी,6,1,10,10.0,3,3,2,2.0,0,0.0,0,3,0
6160,पापा,4,2,12,6.0,2,2,7,3.5,0,0.0,0,2,0
6161,बापू,4,2,21,10.5,2,2,19,9.5,0,0.0,0,2,0
6162,पिताजी,6,1,10,10.0,3,3,2,2.0,0,0.0,0,3,0
6163,अब्बू,5,1,10,10.0,2,3,2,2.0,0,0.0,1,2,0
6164,अब्बाजान,8,1,10,10.0,4,4,2,2.0,0,0.0,1,3,0
6165,डैडी,4,1,10,10.0,2,2,2,2.0,0,0.0,0,2,0
6166,डैड,3,1,10,10.0,2,1,2,2.0,0,0.0,0,1,0
