id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11677,भविष्य,6,2,25,12.5,4,2,25,12.5,14,7.0,1,3,0
11678,उत्तरकाल,8,1,15,15.0,5,3,24,24.0,0,0.0,1,4,0
11679,अप्राप्तकाल,11,2,16,8.0,6,5,27,13.5,0,0.0,2,4,0
11680,अवर्त्तमान,10,1,15,15.0,6,4,24,24.0,0,0.0,2,4,0
11681,अवर्तमान,8,1,15,15.0,5,3,24,24.0,0,0.0,1,4,0
11682,आगम,3,8,83,10.375,2,1,99,12.375,23,2.875,0,2,0
11683,आगाह,4,1,15,15.0,2,2,24,24.0,0,0.0,0,2,0
11684,भविष्यकाल,9,1,10,10.0,6,3,1,1.0,14,14.0,1,4,0
11685,भविष्यत्,8,1,10,10.0,5,3,1,1.0,14,14.0,2,3,0
11686,इस्तिकबाल,9,2,20,10.0,5,4,19,9.5,14,7.0,1,4,0
11687,इस्तिक़बाल,10,2,20,10.0,5,5,19,9.5,14,7.0,1,3,0
11688,इस्तकबाल,8,2,20,10.0,5,3,19,9.5,14,7.0,1,4,0
11689,इस्तक़बाल,9,2,20,10.0,5,4,19,9.5,14,7.0,1,3,0
