id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3877,वाद्ययंत्र,10,1,13,13.0,6,4,7,7.0,90,90.0,2,4,0
3878,वाद्ययन्त्र,11,1,13,13.0,7,4,7,7.0,90,90.0,3,4,0
3879,बाजा,4,2,15,7.5,2,2,13,6.5,110,55.0,0,2,0
3880,वाद्य,5,1,13,13.0,3,2,7,7.0,90,90.0,1,2,0
3881,साज़,4,5,58,11.6,2,2,42,8.4,140,28.0,0,1,0
3882,साज,3,5,58,11.6,2,1,42,8.4,140,28.0,0,1,1
3883,वादित्र,7,1,13,13.0,4,3,7,7.0,90,90.0,1,3,0
3884,जंत्री,6,3,34,11.333333333333334,3,3,17,5.666666666666667,164,54.666666666666664,1,2,0
3885,जंतर,4,2,22,11.0,3,1,13,6.5,92,46.0,0,2,0
3886,जन्त्री,7,2,22,11.0,4,3,10,5.0,90,45.0,2,2,1
3887,जन्तर,5,2,22,11.0,4,1,13,6.5,92,46.0,1,2,0
