id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
13096,रंगमंच,6,1,15,15.0,4,2,3,3.0,0,0.0,0,3,0
13097,रङ्गमञ्च,8,1,15,15.0,6,2,3,3.0,0,0.0,2,3,0
13098,रंगभूमि,7,2,42,21.0,4,3,13,6.5,0,0.0,0,4,0
13099,रङ्गभूमि,8,2,42,21.0,5,3,13,6.5,0,0.0,1,4,0
13100,रंगस्थल,7,1,15,15.0,5,2,3,3.0,0,0.0,1,3,0
13101,रङ्गस्थल,8,1,15,15.0,6,2,3,3.0,0,0.0,2,3,0
13102,रंगांगण,7,1,15,15.0,4,3,3,3.0,0,0.0,0,3,0
13103,रङ्गाङ्गण,9,1,15,15.0,6,3,3,3.0,0,0.0,2,3,0
13104,रंगमंडप,7,1,15,15.0,5,2,3,3.0,0,0.0,0,4,0
13105,रङ्गमण्डप,9,1,15,15.0,7,2,3,3.0,0,0.0,2,4,0
13106,रंगमध्य,7,1,15,15.0,5,2,3,3.0,0,0.0,1,4,0
13107,रङ्गमध्य,8,1,15,15.0,6,2,3,3.0,0,0.0,2,4,0
