id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12871,आर्थिक,6,1,18,18.0,3,3,0,0.0,0,0.0,1,2,0
12872,माली,4,4,11,2.75,2,2,73,18.25,4,1.0,0,2,0
12873,वित्तीय,7,1,18,18.0,4,3,0,0.0,0,0.0,1,3,0
12874,मौद्रिक,7,1,18,18.0,4,3,0,0.0,0,0.0,1,2,1
12875,फनैन्शल,7,1,18,18.0,5,2,0,0.0,0,0.0,1,3,1
12876,फिनैन्शल,8,1,18,18.0,5,3,0,0.0,0,0.0,1,3,1
12877,फाइनैन्शल,9,1,18,18.0,5,4,0,0.0,0,0.0,1,3,1
12878,फनैंशल,6,1,18,18.0,4,2,0,0.0,0,0.0,0,3,1
12879,फिनैंशल,7,1,18,18.0,4,3,0,0.0,0,0.0,0,3,0
12880,फाइनैंशल,8,1,18,18.0,4,4,0,0.0,0,0.0,0,3,0
12881,फाइनैंसल,8,1,18,18.0,4,4,0,0.0,0,0.0,0,3,0
12882,फाइनैन्सल,9,1,18,18.0,5,4,0,0.0,0,0.0,1,3,1
12883,फिनैंसल,7,1,18,18.0,4,3,0,0.0,0,0.0,0,3,0
12884,फिनैन्सल,8,1,18,18.0,5,3,0,0.0,0,0.0,1,3,1
12885,फनैंसल,6,1,18,18.0,4,2,0,0.0,0,0.0,0,3,0
12886,फनैन्सल,7,1,18,18.0,5,2,0,0.0,0,0.0,1,3,1
