id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1834,आंतरिक,6,1,24,24.0,3,3,0,0.0,0,0.0,0,3,0
1835,भीतरी,5,1,8,8.0,3,2,16,16.0,0,0.0,0,2,0
1836,अंदरूनी,7,1,24,24.0,3,4,0,0.0,0,0.0,0,4,0
1837,अन्दरूनी,8,1,24,24.0,4,4,0,0.0,0,0.0,1,4,0
1838,आन्तरिक,7,1,24,24.0,4,3,0,0.0,0,0.0,1,3,0
1839,अंतस्थ,6,1,6,6.0,3,3,9,9.0,0,0.0,1,2,0
1840,अन्तस्थ,7,1,6,6.0,4,3,9,9.0,0,0.0,2,2,0
1841,अंतस्थिति,9,1,24,24.0,4,5,0,0.0,0,0.0,1,4,0
1842,अन्तस्थिति,10,1,24,24.0,5,5,0,0.0,0,0.0,2,4,0
1843,अन्तर्वर्ती,11,2,40,20.0,6,5,0,0.0,0,0.0,3,4,0
1844,अंतर्वर्ती,10,2,40,20.0,5,5,0,0.0,0,0.0,2,4,0
1845,अबाह्य,6,1,24,24.0,3,3,0,0.0,0,0.0,1,3,0
1846,आभ्यंतर,7,1,24,24.0,4,3,0,0.0,0,0.0,1,3,0
1847,आभ्यन्तर,8,1,24,24.0,5,3,0,0.0,0,0.0,2,3,0
1848,आभ्यंतरिक,9,1,24,24.0,5,4,0,0.0,0,0.0,1,4,0
1849,आभ्यन्तरिक,10,1,24,24.0,6,4,0,0.0,0,0.0,2,4,0
1850,अंतरीय,6,1,3,3.0,3,3,15,15.0,2,2.0,0,4,0
1851,अन्तरीय,7,1,3,3.0,4,3,15,15.0,2,2.0,1,4,0
1852,अंतः,4,1,24,24.0,1,3,0,0.0,0,0.0,0,2,0
1853,अन्तः,5,1,24,24.0,2,3,0,0.0,0,0.0,1,2,0
1854,अंतरंग,6,1,12,12.0,3,3,26,26.0,0,0.0,0,3,0
1855,अन्तरंग,7,2,39,19.5,4,3,0,0.0,0,0.0,1,3,0
