id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
9762,आम्र,4,1,14,14.0,2,2,3,3.0,343,343.0,1,2,0
9763,आम,2,4,61,15.25,1,1,59,14.75,668,167.0,0,1,1
9764,आँब,3,2,56,28.0,1,2,40,20.0,665,332.5,0,1,0
9765,आंब,3,2,56,28.0,1,2,40,20.0,665,332.5,0,1,0
9766,रसाल,4,1,14,14.0,3,1,3,3.0,343,343.0,0,2,0
9767,च्यूत,5,2,56,28.0,3,2,40,20.0,665,332.5,1,2,0
9768,प्रियांबु,9,2,56,28.0,4,5,40,20.0,665,332.5,1,4,0
9769,प्रियाम्बु,10,2,56,28.0,5,5,40,20.0,665,332.5,2,4,0
9770,केशवायुध,8,2,56,28.0,5,3,40,20.0,665,332.5,0,4,0
9771,कामायुध,7,4,91,22.75,4,3,85,21.25,676,169.0,0,3,0
9772,कामशर,5,3,65,21.666666666666668,4,1,74,24.666666666666668,674,224.66666666666666,0,3,0
9773,कामांग,6,2,56,28.0,3,3,40,20.0,665,332.5,0,2,0
