id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10396,जनता,4,3,19,6.333333333333333,3,1,52,17.333333333333332,18,6.0,0,2,0
10397,आवाम,4,1,6,6.0,2,2,10,10.0,13,13.0,0,2,0
10398,जन,2,5,40,8.0,2,0,65,13.0,348,69.6,0,1,0
10399,प्रजा,5,2,16,8.0,3,2,16,8.0,13,6.5,1,2,0
10400,अवाम,4,1,6,6.0,2,2,10,10.0,13,13.0,0,2,1
10401,पब्लिक,6,3,16,5.333333333333333,4,2,82,27.333333333333332,96,32.0,1,2,1
10402,रिआया,5,1,10,10.0,2,3,6,6.0,0,0.0,0,2,0
10403,रियाया,6,1,10,10.0,3,3,6,6.0,0,0.0,0,3,0
10404,रैयत,4,1,10,10.0,3,1,6,6.0,0,0.0,0,2,0
10405,परजा,4,1,10,10.0,3,1,6,6.0,0,0.0,0,2,0
10406,जनमानस,6,2,10,5.0,5,1,72,36.0,83,41.5,0,4,0
