id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10487,वृंत,4,2,24,12.0,2,2,5,2.5,33,16.5,0,1,0
10488,चूची,4,3,34,11.333333333333334,2,2,12,4.0,16,5.333333333333333,0,2,0
10489,चूचुक,5,2,17,8.5,3,2,8,4.0,0,0.0,0,2,0
10490,चूँची,5,1,14,14.0,2,3,2,2.0,0,0.0,0,2,0
10491,चुचुक,5,1,14,14.0,3,2,2,2.0,0,0.0,0,2,0
10492,चूचक,4,1,14,14.0,3,1,2,2.0,0,0.0,0,2,0
10493,ढेपनी,5,2,21,10.5,3,2,5,2.5,0,0.0,0,2,0
10494,ढिपनी,5,2,21,10.5,3,2,5,2.5,0,0.0,0,2,0
10495,ढेंपनी,6,3,24,8.0,3,3,11,3.6666666666666665,0,0.0,0,2,0
10496,ढिंपनी,6,1,14,14.0,3,3,2,2.0,0,0.0,0,2,0
10497,भिटनी,5,1,14,14.0,3,2,2,2.0,0,0.0,0,2,1
10498,पिप्पलक,7,1,14,14.0,5,2,2,2.0,0,0.0,1,3,0
10499,वृन्त,5,2,24,12.0,3,2,5,2.5,33,16.5,1,1,1
10500,डंठल,4,2,13,6.5,3,1,7,3.5,33,16.5,0,2,0
10501,डंडी,4,8,62,7.75,2,2,38,4.75,36,4.5,0,2,0
10502,डंठी,4,1,10,10.0,2,2,3,3.0,33,33.0,0,2,0
10503,डँठी,4,1,10,10.0,2,2,3,3.0,33,33.0,0,2,0
10504,डँठा,4,1,10,10.0,2,2,3,3.0,33,33.0,0,2,0
10505,डंठा,4,1,10,10.0,2,2,3,3.0,33,33.0,0,2,0
10506,डाँड़ी,6,9,44,4.888888888888889,2,4,50,5.555555555555555,36,4.0,0,2,0
